day,symbol,trig_min,R_pct,final_r,pnl,reason,vol_trig,pre_vol,bar_date,open,entry,era3,min_dollar,pos0,pos,part,slip_extra,pnl_real,pnl_hard
2025-01-03,FFAI,586,13.46935950019901,-0.6304418365102562,-1891.3255095307688,eod,390668,360671.5625,2025-01-03,3.08,3.398164,25H1,1327553.933552,22272.77399460364,22272.77399460364,0.016777302549969224,0.0001342184203997538,-1894.314926074245,-1897.3043426177214
2025-01-03,FLNA,663,5.407743711015712,-1.0174920006094783,-1375.5839918261752,stop,47504,20746.533333333333,2025-01-03,2.75,3.034075,25H1,144130.6988,25000.0,21619.60482,0.15,0.0012,-1215.526817784001,-1241.470343568001
2025-01-03,GETY,624,7.554332308239594,-1.0122374372637706,-1911.694493982838,stop,16143,8715.846153846154,2025-01-03,2.13,2.3500289999999997,25H1,37936.518146999995,25000.0,5690.477722049999,0.15,0.0012,-441.9667704414594,-448.7953437079194
2025-01-03,GXAI,718,8.673564512132465,-0.1656038048466507,-359.0938211980051,eod,123821,5525.25,2025-01-03,2.63,2.901679,25H1,359288.795459,25000.0,25000.0,0.06958190824754751,0.0005566552659803801,-373.0102028475144,-386.9265844970239
2025-01-03,INLF,581,10.81467476082259,0.4902533049110028,1325.482510757721,lock,33685,2348.4,2025-01-03,4.37,4.821421,25H1,162409.566385,25000.0,24361.43495775,0.15,0.0012,1262.3925169890754,1233.1587950397752
2025-01-03,INTZ,589,12.624827084532802,-0.7231639773585047,-2169.4919320755143,eod,140734,55975.31578947369,2025-01-03,3.89,4.291837,25H1,604007.388358,23762.70169811216,23762.70169811216,0.03934174011134416,0.0003147339208907533,-2176.970860351918,-2184.4497886283225
2025-01-03,IONQ,595,9.573115708769077,-0.0444243810176551,-106.3199349431142,eod,231075,237786.04,2025-01-03,43.1,47.55223,25H1,10988131.54725,25000.0,25000.0,0.0022751820810023656,1.8201456648018926e-05,-106.77497135931466,-107.23000777551513
2025-01-03,IREN,723,1.969192753270476,-0.5361904004664612,-263.9655627429374,eod,14052,22934.4,2025-01-03,10.42,11.496386000000001,25H1,161547.216072,25000.0,24232.0824108,0.15,0.0012,-284.93590969296235,-314.0144085859224
2025-01-03,JOBY,600,10.522711407078427,0.6954018916066043,1829.3783543281827,eod,265314,131173.66666666666,2025-01-03,8.205,9.0525765,25H1,2401775.281521,25000.0,25000.0,0.010408967147071296,8.327173717657035e-05,1827.2965608987683,1825.2147674693542
2025-01-03,KLTR,738,2.833871267553272,2.1170380007589324,1499.8532906672897,eod,23007,5466.521739130435,2025-01-03,2.36,2.6037879999999998,25H1,59905.35051599999,25000.0,8985.802577399998,0.15,0.0012,528.3124595071203,517.5294964142403
2025-01-03,KSCP,778,6.133467444782911,-0.0288751683380552,-44.276226241022094,eod,6694,1875.555555555556,2025-01-03,12.63,13.934679000000001,25H1,93278.74122600001,25000.0,13991.811183900001,0.15,0.0012,-41.57035732068071,-58.36053074136071
2025-01-03,KULR,578,12.286600608730994,-0.0464745496513814,-139.42364895414448,eod,621155,476078.875,2025-01-03,3.1,3.42023,25H1,2124492.96565,24416.843157318606,24416.843157318606,0.011493021418335523,9.194417134668418e-05,-141.66863536514578,-143.9136217761474
2025-01-03,LAES,577,11.402157164869022,-0.6633545310015905,-1890.9181546270288,eod,671296,509543.1428571429,2025-01-03,7.98,8.804333999999999,25H1,5910314.196864,25000.0,25000.0,0.004229893566955366,3.3839148535642925e-05,-1891.7641333404197,-1892.6101120538108
2025-01-03,LTBR,606,9.362820629022012,0.9471299121403588,2216.951869937889,eod,21921,10480.833333333334,2025-01-03,5.27,5.814390999999999,25H1,127457.26511099997,25000.0,19118.589766649995,0.15,0.0012,1672.4574256300239,1649.5151179100437
2025-01-03,LUNR,586,10.714223303447907,0.0968669332828811,259.4634884782448,eod,558083,169136.0625,2025-01-03,19.45,21.459184999999998,25H1,11976006.342354998,25000.0,25000.0,0.0020875072445130254,1.6700057956104203e-05,259.045987029342,258.62848558043936
2025-01-03,LWLG,641,6.036685606233862,-0.001336143366809,-2.016469357570237,eod,39820,3060.962962962963,2025-01-03,2.18,2.4051940000000003,25H1,95774.82508000001,25000.0,14366.223762000001,0.15,0.0012,-18.398230514402787,-35.637699028802786
2025-01-03,MARA,639,6.120174858104161,0.200660747964649,307.0197161754051,eod,345254,208666.63333333333,2025-01-03,17.33,19.120188999999996,25H1,6601321.733005999,25000.0,25000.0,0.0037871203693954666,3.029696295516373e-05,306.26229210152604,305.5048680276469
2025-01-03,MDAI,687,5.1795661965153466,0.3797280926100398,491.7066980875528,eod,19805,6629.178571428572,2025-01-03,2.6,2.86858,25H1,56812.2269,25000.0,8521.834035,0.15,0.0012,157.38351415799906,147.15731331599906
2025-01-03,MOB,640,5.254619864331802,0.6125170413732774,804.6360532104419,eod,3908,2079.0,2025-01-03,3.53,3.894649,25H1,15220.288292,25000.0,2283.0432438,0.15,0.0012,70.74110430743987,68.00145241487988
2025-01-03,MSTU,660,5.0630544377459055,2.4197857012505035,3062.8766832776123,eod,129081,192079.7,2025-01-03,8.24,9.091192000000001,25H1,1173500.154552,25000.0,25000.0,0.021303789269243083,0.00017043031415394465,3058.6159254237637,3054.355167569915
2025-01-03,MSTX,663,4.014590913084403,2.943775378517348,2954.513471189336,eod,82269,37326.63333333333,2025-01-03,38.47,42.443951,25H1,3491821.404819,25000.0,25000.0,0.007159587247359773,5.727669797887818e-05,2953.081553739864,2951.649636290392
2025-01-03,MTEK,712,4.964482635283063,-1.0191430858654418,-1264.8795381619454,stop,7631,1978.695652173913,2025-01-03,5.77,6.366041,25H1,48579.258871,25000.0,7286.888830649999,0.15,0.0012,-377.42572974678035,-386.16999634356034
2025-01-03,NEON,577,10.258483411205688,-0.2483793179042316,-636.998778101786,eod,7247,6064.571428571428,2025-01-03,8.38,9.245654,25H1,67003.254538,25000.0,10050.488180699998,0.15,0.0012,-268.14653343413363,-280.2071192509736
2025-01-03,NIXX,757,3.431591377100633,0.6286934412875581,539.3547479905269,eod,5857,1634.2857142857142,2025-01-03,5.35,5.902654999999999,25H1,34571.850334999996,25000.0,5185.777550249999,0.15,0.0012,105.6560166897008,99.4330836294008
2025-01-03,NNE,652,6.7810571766646826,0.2663975613583494,451.6142738237514,eod,112894,17364.733333333334,2025-01-03,24.0,26.4792,25H1,2989342.8048,25000.0,25000.0,0.008363042191031888,6.69043375282551e-05,449.941665385545,448.26905694733864
2025-01-03,NOTV,710,2.7516381337271687,2.82251501646967,1941.6349880838784,eod,3044,3150.9615384615386,2025-01-03,4.25,4.689025,25H1,14273.3921,25000.0,2141.0088149999997,0.15,0.0012,163.7130944220001,161.1438838440001
2025-01-03,NRXP,576,11.10027454667655,-1.008008786186279,-2797.293568032469,stop,91999,66620.0,2025-01-03,3.13,3.4533289999999996,25H1,317702.81467099994,25000.0,25000.0,0.07868989145056514,0.000629519131604521,-2813.0315463225825,-2828.7695246126955
2025-01-03,NVA,657,6.29088938188484,0.4836039964415897,760.5748115628678,lock,5599,803.0,2025-01-03,14.9,16.439169999999997,25H1,92042.91282999999,25000.0,13806.436924499998,0.15,0.0012,403.4654021788482,386.89767786944816
2025-01-03,NVTS,641,6.517534174336492,0.3013796046081649,491.06296812043365,eod,56915,16671.733333333334,2025-01-03,3.52,3.883616,25H1,221036.00464,25000.0,25000.0,0.11310374543150718,0.0009048299634520574,468.44221903413217,445.82146994783074
2025-01-03,OKLO,599,10.807402267448358,1.1119219329776042,3004.2469049219303,eod,80880,101577.0,2025-01-03,21.96,24.228468,25H1,1959598.49184,25000.0,25000.0,0.012757715472890471,0.00010206172378312376,3001.6953618273524,2999.143818732774
2025-01-03,ORIS,657,8.945137774777862,-1.0101792576612925,-2259.048159250772,stop,23790,10565.266666666666,2025-01-03,2.17,2.3941609999999995,25H1,56957.09018999999,25000.0,8543.563528499997,0.15,0.0012,-782.2651347341978,-792.5174109683978
2025-01-03,OUST,594,11.060074907243084,0.5941894892672089,1642.9450650979604,eod,6110,20676.5,2025-01-03,12.4,13.68092,25H1,83590.4212,25000.0,12538.56318,0.15,0.0012,808.9605441839996,793.9142683679996
2025-01-03,PDYN,579,10.763577037482596,-1.0082905917476843,-2713.203365111279,stop,50235,44271.0,2025-01-03,11.0,12.1363,25H1,609667.0305,25000.0,25000.0,0.0410059897441018,0.00032804791795281444,-2721.4045630600986,-2729.605761008919
2025-01-03,QBTS,674,7.969933130455946,-1.011547156715514,-2015.490799331372,stop,1320154,204603.66666666663,2025-01-03,9.11,10.051063,25H1,13268951.023702,25000.0,25000.0,0.0018840976920740094,1.5072781536592074e-05,-2015.8676188697866,-2016.2444384082014
2025-01-03,QTTB,712,7.484206998454952,-0.0188416205483496,-35.25364709254769,eod,11989,4278.1,2025-01-03,3.44,3.795352,25H1,45502.475128,25000.0,6825.3712692,0.15,0.0012,-17.815214723039638,-26.00566024607964
2025-01-03,RCAT,634,5.9050710913305,-1.0159345971375044,-1499.7915050597935,stop,185957,52411.46666666667,2025-01-03,12.32,13.592656,25H1,2527649.531792,25000.0,25000.0,0.009890611687086234,7.912489349668987e-05,-1501.769627397211,-1503.7477497346283
2025-01-03,RIOT,627,6.231484096091888,0.6382959244291238,994.3827254200888,eod,839620,173524.96666666667,2025-01-03,10.565,11.6563645,25H1,9786916.76149,25000.0,25000.0,0.002554430635230405,2.0435445081843238e-05,993.8718392930425,993.3609531659964
2025-01-03,RIVN,592,10.730191869532456,0.5261515010291685,1411.4266396213704,eod,976026,871359.4090909091,2025-01-03,13.91,15.346903000000001,25H1,14978976.347478,25000.0,25000.0,0.0016690059066826173,1.3352047253460939e-05,1411.092838440034,1410.7590372586974
2025-01-03,RKLB,636,4.657216268707664,0.674915593580764,785.806970607206,eod,338470,79721.03333333334,2025-01-03,25.025,27.610082499999997,25H1,9345184.623775,25000.0,25000.0,0.0026751745424480676,2.140139633958454e-05,785.2719356987164,784.7369007902269
2025-01-03,RR,577,11.555655613803744,3.5859373023302923,10359.464129605323,eod,235284,204192.85714285716,2025-01-03,2.475,2.7306675,25H1,642482.37207,25000.0,25000.0,0.0389115734326734,0.0003112925874613872,10351.68181491879,10343.899500232254
2025-01-03,SERV,579,11.779812078914764,1.2518594511413192,3686.6672709145296,eod,210597,156987.88888888888,2025-01-03,15.0,16.5495,25H1,3485275.0514999996,25000.0,25000.0,0.007173035020361004,5.7384280162888025e-05,3685.2326639104576,3683.7980569063857
2025-01-03,SMCX,658,7.982414756617976,0.2890732265613171,576.8755973615573,eod,13180,5322.793103448276,2025-01-03,38.91,42.929403,25H1,565809.53154,25000.0,25000.0,0.044184480123471766,0.0003534758409877741,568.0387013368628,559.2018053121685
2025-01-03,SMR,645,5.777728854459657,0.7522624286095093,1086.592084975765,eod,42868,40090.5,2025-01-03,17.95,19.804235,25H1,848967.94598,25000.0,25000.0,0.029447519330239768,0.0002355801546419181,1080.702581109717,1074.813077243669
2025-01-03,SOUN,658,9.776060048646537,-0.0471279041040934,-115.18130512211836,eod,625671,363112.6,2025-01-03,19.74,21.779141999999997,25H1,13626577.554281998,25000.0,25000.0,0.0018346499625758216,1.4677199700606573e-05,-115.54823511463333,-115.9151651071485
2025-01-03,SOUNW,585,10.48735139044855,-1.0085352960225085,-2644.2160097645237,stop,2882,2258.2,2025-01-03,12.09,13.338897,25H1,38442.701153999995,25000.0,5766.405173099999,0.15,0.0012,-616.8245213077195,-623.7442075154395
2025-01-03,SPHL,578,9.670091475611882,-0.163940211186531,-396.3292096762213,eod,9439,5269.142857142857,2025-01-03,5.87,6.476371,25H1,61130.465869,25000.0,9169.56988035,0.15,0.0012,-156.37021920641993,-167.37370306283995
2025-01-03,TEM,703,3.383835650084169,0.6574697941766602,556.192432097121,eod,30643,15494.266666666666,2025-01-03,34.26,37.799057999999995,25H1,1158276.534294,25000.0,25000.0,0.021583792177261158,0.00017267033741808925,551.8756736616688,547.5589152262165
2025-01-03,VRAX,581,9.362820629022016,-0.6461890361435447,-1512.5380094631585,eod,61710,5279.3,2025-01-03,2.26,2.4934579999999995,25H1,153871.29317999998,25000.0,23080.693976999995,0.15,0.0012,-1424.1139097723953,-1451.8107425447952
2025-01-03,WKEY,581,11.210763121051682,-0.6251147968194412,-1752.0034776517766,eod,34774,20961.454545454544,2025-01-03,10.3,11.363990000000001,25H1,395171.38826000004,25000.0,25000.0,0.06326368948440021,0.0005061095158752016,-1764.6562155486567,-1777.3089534455366
2025-01-03,WULF,632,6.108343811392667,-0.2141317754494762,-326.9976263473332,eod,215908,137183.3,2025-01-03,5.57,6.145381,25H1,1326836.9209480002,25000.0,25000.0,0.018841803092227768,0.00015073442473782214,-330.76598696577867,-334.5343475842242
2025-01-03,PLTU,693,1.5284375693511916,0.3160235208591745,120.7555555199506,eod,1224,1833.76,2025-01-03,27.6,30.45108,25H1,37272.12192,25000.0,5590.8182879999995,0.15,0.0012,20.295912781541556,13.586930835941557
2025-01-06,ABAT,608,8.215514561034967,0.4873279078861018,1000.912380809244,lock,73729,22381.0,2025-01-06,2.37,2.614821,25H1,192788.137509,25000.0,25000.0,0.12967602842697162,0.001037408227415773,974.9771751238499,949.0419694384555
2025-01-06,BBBY,606,5.657041574671988,-0.4541052648817748,-642.2230906784089,eod,10294,18739.666666666668,2025-01-06,5.87,6.476371,25H1,66667.763074,25000.0,10000.1644611,0.15,0.0012,-268.89365845332105,-280.89385580664106
2025-01-06,BDMD,578,10.614988452804884,-1.008420641430239,-2676.093366088021,stop,2730,7106.625,2025-01-06,6.25,6.895625,25H1,18825.05625,25000.0,2823.7584375,0.15,0.0012,-305.65415900615295,-309.042669131153
2025-01-06,CABA,637,7.497858090524538,-0.079688984623344,-149.37417452095644,eod,24135,10723.4,2025-01-06,2.43,2.681019,25H1,64706.393565,25000.0,9705.95903475,0.15,0.0012,-69.63993559169998,-81.28708643339998
2025-01-06,CETX,634,8.38371529631085,-1.0109278859629216,-2118.832895253634,stop,35117,1763.7391304347825,2025-01-06,3.24,3.574692,25H1,125532.458964,25000.0,18829.8688446,0.15,0.0012,-1618.489663463521,-1641.085506077041
2025-01-06,CRNT,577,11.197581345033738,-0.0414581633355302,-116.05778909132384,eod,75603,131704.0,2025-01-06,4.94,5.450302000000001,25H1,412059.182106,25000.0,25000.0,0.06067089652565705,0.00048536717220525635,-128.19196839645508,-140.32614770158648
2025-01-06,FDMT,711,3.792096979975201,-1.0253706335908763,-972.0762207488052,stop,8417,5258.137931034483,2025-01-06,6.02,6.641865999999999,25H1,55904.58612199999,25000.0,8385.687918299998,0.15,0.0012,-336.1239383019591,-346.18676380391906
2025-01-06,GGRP,584,9.362820629022028,-1.0096805421103574,-2363.3644520982493,stop,91515,9383.714285714286,2025-01-06,2.75,3.034075,25H1,277663.373625,25000.0,25000.0,0.09003708221799503,0.0007202966577439603,-2381.371868541849,-2399.3792849854476
2025-01-06,GRRR,576,10.32245196169517,-0.5460962183051762,-1409.262994979645,eod,55851,105973.33333333331,2025-01-06,18.89,20.841337000000003,25H1,1164009.5127870003,25000.0,25000.0,0.021477487705527626,0.00017181990164422099,-1413.5584925207504,-1417.853990061856
2025-01-06,LBGJ,670,13.841363609705637,-1.0062247216979316,-3018.6741650937947,stop,117969,32886.444444444445,2025-01-06,3.4,3.75122,25H1,442527.67218,21674.165093794545,21674.165093794545,0.04897810115923889,0.0003918248092739111,-3027.166640697842,-3035.6591163018893
2025-01-06,NMRA,745,4.507257448433934,0.6159149669635121,694.0218306120576,eod,50197,26441.033333333333,2025-01-06,2.24,2.4713920000000003,25H1,124056.46422400001,25000.0,18608.4696336,0.15,0.0012,494.25720283967826,471.92703927935827
2025-01-06,NNE,687,4.514184072086675,0.8742857306527924,986.671679941374,eod,30251,22147.63333333333,2025-01-06,28.04,30.936531999999996,25H1,935861.0295319998,25000.0,25000.0,0.026713367915855903,0.0002137069433268472,981.3290063582027,975.9863327750315
2025-01-06,NNOX,578,12.371523678681038,-0.6276063753788531,-1882.8191261365596,eod,232332,113274.75,2025-01-06,9.64,10.635812,25H1,2471039.473584,24249.236213076045,24249.236213076045,0.009813374683936112,7.850699747148891e-05,-1884.7228608626249,-1886.6265955886904
2025-01-06,NVTS,715,3.0624313312832987,-1.031653793402152,-789.8422249880043,stop,269484,19359.63333333333,2025-01-06,4.1,4.523529999999999,25H1,1219018.9585199999,25000.0,25000.0,0.020508294662088176,0.0001640663572967054,-793.9438839204219,-798.0455428528395
2025-01-06,OKLO,644,6.920303777801204,0.1423158629755159,246.2172510476253,eod,157778,124817.0,2025-01-06,27.46,30.296618,25H1,4780139.794803999,25000.0,25000.0,0.0052299725684121084,4.1839780547296865e-05,245.1712565339429,244.1252620202605
2025-01-06,OTLK,672,5.026146311056864,-1.0188959588144126,-1280.2800411864514,stop,10886,5108.2962962962965,2025-01-06,2.28,2.5155239999999996,25H1,27383.994263999997,25000.0,4107.599139599999,0.14999999999999997,0.0011999999999999997,-215.28420679250075,-220.21332576002075
2025-01-06,PHUN,604,7.28837814341865,-1.0127204736132285,-1845.272441318809,stop,48656,24080.2,2025-01-06,5.68,6.266743999999999,25H1,304914.69606399996,25000.0,25000.0,0.08199014453128436,0.0006559211562502749,-1861.6704702250665,-1878.0684991313233
2025-01-06,PLX,693,2.9799206733193464,-1.032557940281881,-769.2351881615051,stop,21924,5909.166666666667,2025-01-06,2.13,2.3500289999999997,25H1,51522.035796,25000.0,7728.305369399999,0.15,0.0012,-247.0693438432791,-256.34331028655913
2025-01-06,QBTS,587,11.825787459755109,-0.2377286813955793,-702.8322148179899,eod,1355646,635482.0588235294,2025-01-06,9.17,10.117261000000001,25H1,13715424.405606002,25000.0,25000.0,0.001822765323235756,1.4582122585886046e-05,-703.1967678826368,-703.561320947284
2025-01-06,QSI,577,10.039217489999457,-1.0089609357103393,-2532.294568127364,stop,1049557,683591.2857142857,2025-01-06,4.02,4.4352659999999995,25H1,4655064.477162,25000.0,25000.0,0.005370494892745603,4.296395914196482e-05,-2533.368667105913,-2534.442766084462
2025-01-06,QUBT,577,10.148692126458258,-1.0088534864151903,-2559.635858582952,stop,560145,333935.5714285714,2025-01-06,17.3,19.08709,25H1,10691538.02805,25000.0,25000.0,0.002338297814066671,1.8706382512533367e-05,-2560.103518145764,-2560.5711777085776
2025-01-06,RGTI,578,9.411707996536034,-0.3771497967464904,-887.4059394827209,eod,1323634,1198559.25,2025-01-06,18.54,20.455182,25H1,27075174.371388,25000.0,25000.0,0.000923355087471534,7.386840699772272e-06,-887.5906105002152,-887.7752815177095
2025-01-06,RGTIW,576,9.362820629022018,-1.0096805421103576,-2363.3644520982475,stop,34259,35625.333333333336,2025-01-06,7.8,8.605739999999999,25H1,294824.04666,25000.0,25000.0,0.08479633965824625,0.00067837071726597,-2380.323720029897,-2397.282987961546
2025-01-06,SMCI,580,9.49241339334998,-0.6791722151670452,-1611.7458579107083,eod,962723,912668.6,2025-01-06,34.95,38.560335,25H1,37122921.392205,25000.0,25000.0,0.0006734383788353859,5.387507030683086e-06,-1611.8805455864754,-1612.0152332622424
2025-01-06,SOUNW,583,9.36282062902202,-1.0096805421103583,-2363.36445209825,stop,1880,2373.6153846153848,2025-01-06,11.12,12.268695999999998,25H1,23065.148479999996,25000.0,3459.7722719999992,0.15,0.0012,-331.2198387263998,-335.3715654527998
2025-01-06,ULCC,576,9.549061408551434,0.0336891651172159,80.4249766267811,eod,47954,117335.0,2025-01-06,7.3,8.05409,25H1,386225.83186000003,25000.0,25000.0,0.064728969265479,0.0005178317541238319,67.47918277368508,54.533388920589275
2025-01-06,VISN,748,1.5877659550601164,-1.061981574634031,-421.54454727626216,stop,10434,3520.2,2025-01-06,5.002,5.5187066,25H1,57582.184664399996,25000.0,8637.32769966,0.15,0.0012,-156.00552903278773,-166.37032227237975
2025-01-06,VSAT,620,5.375562738238647,-0.5024929625368137,-675.295611410011,eod,34516,25466.9,2025-01-06,9.32,10.282756,25H1,354919.60609599994,25000.0,25000.0,0.07043848683083996,0.0005635078946467196,-689.383308776179,-703.471006142347
2025-01-06,WNW,587,9.362820629022025,-1.009680542110359,-2363.3644520982525,stop,193687,115174.23529411764,2025-01-06,2.81,3.100273,25H1,600482.576551,25000.0,25000.0,0.04163318133823773,0.0003330654507059018,-2371.6910883659,-2380.0177246335475
2025-01-06,ZBIO,597,13.083472222568702,-0.4472742577536612,-1341.8227732609837,eod,6068,1941.3076923076924,2025-01-06,9.81,10.823373,25H1,65676.227364,22929.692890126415,9851.4341046,0.15,0.0012,-588.3178255255207,-600.1395464510407
2025-01-07,ALTS,579,12.25711711313729,0.2303715349195597,691.1146047586793,eod,13918,10251.333333333334,2025-01-07,5.95,6.564635,25H1,91366.58993,24475.57588223231,13704.9884895,0.15,0.0012,370.54052431259987,354.0945381251999
2025-01-07,AMST,683,6.005888059726563,-1.0156503269800463,-1524.9705429167102,stop,11489,3231.0454545454545,2025-01-07,2.7,2.9789100000000004,25H1,34224.696990000004,25000.0,5133.704548500001,0.15,0.0012,-319.3103739582012,-325.4708194164012
2025-01-07,BARK,749,4.004957809062735,-0.1638702772606138,-164.07338664704272,eod,26231,27609.866666666665,2025-01-07,2.03,2.239699,25H1,58749.544469,25000.0,8812.431670349999,0.15,0.0012,-68.41033835441918,-78.98525635883918
2025-01-07,BLIN,577,13.60541200383375,-1.0063500163002652,-3019.0500489007954,stop,8496,13991.714285714286,2025-01-07,2.35,2.592755,25H1,22028.04648,22050.048900795184,3304.206972,0.15,0.0012,-456.3706763663998,-460.33572473279975
2025-01-07,CHAI,662,7.79786213628571,2.2277755943371784,4342.971738805819,eod,18289,1343.1052631578948,2025-01-07,6.95,7.667935,25H1,140238.863215,25000.0,21035.82948225,0.15,0.0012,3629.0775223713003,3603.8345269926003
2025-01-07,CING,576,9.36282062902202,-1.009680542110358,-2363.3644520982493,stop,42733,17120.0,2025-01-07,5.0,5.5165,25H1,235736.59449999998,25000.0,25000.0,0.10605056908124633,0.0008484045526499706,-2384.5745659144986,-2405.784679730748
2025-01-07,CRNC,583,9.458429468020944,-1.0095725797647594,-2387.2427596382317,stop,359516,176308.38461538462,2025-01-07,18.96,20.918568,25H1,7520559.893088,25000.0,25000.0,0.0033242205840255342,2.6593764672204274e-05,-2387.9076037550367,-2388.572447871842
2025-01-07,DFTX,590,9.58969717312961,-0.503174360958021,-1206.322436717608,eod,40286,20910.85,2025-01-07,8.0,8.8264,25H1,355580.3504,25000.0,25000.0,0.07030759706456491,0.0005624607765165192,-1220.383956130521,-1234.445475543434
2025-01-07,DNLI,578,9.652859603009135,0.2569640062597826,620.1093688631106,eod,2371,12650.375,2025-01-07,18.75,20.686874999999997,25H1,49048.580624999995,25000.0,7357.287093749999,0.15,0.0012,173.66416173750082,164.83541722500084
2025-01-07,DOGZ,601,12.266730259354311,-0.0141351700616828,-42.40551018504869,eod,2554,4632.461538461538,2025-01-07,36.05,39.773965,25H1,101582.70661,24456.39495261806,15237.405991499998,0.15,0.0012,-44.705378689799275,-62.990265879599264
2025-01-07,ETHD,642,4.854880555173905,0.8176415346675546,992.3879969400152,eod,10020,6321.777777777777,2025-01-07,18.7952,20.73674416,25H1,207782.17648320002,25000.0,25000.0,0.12031830844750702,0.0009625464675800562,968.3243352505139,944.2606735610124
2025-01-07,FFAI,586,13.857226217665556,-1.0062164514332974,-3018.649354299892,stop,571688,242899.875,2025-01-07,2.42,2.6699859999999997,25H1,1526398.9563679998,21649.35429989244,21649.35429989244,0.014183286885498232,0.00011346629508398585,-3021.1058263232617,-3023.562298346631
2025-01-07,INMB,706,5.137822024254112,-1.0184635002006546,-1308.1710505574638,stop,5768,2739.6,2025-01-07,5.45,6.0129850000000005,25H1,34682.89748,25000.0,5202.434622,0.15,0.0012,-278.4698961431305,-284.7128176895305
