key,entered,covered,pnl_asis,pnl_meas,pnl_strict,pnl_band
ARBE|2025-01-14,1,True,-2675.016031684288,-2705.8647200000028,0.0,-2675.016031684288
ATOM|2025-01-14,1,True,-1932.8392800000015,-1884.7308600000044,0.0,-2055.9966841455575
AUR|2025-01-14,1,True,-1500.0899999999997,-1413.6000000000029,-1413.6000000000029,-1600.8915000000034
BBAI|2025-01-14,1,True,-1448.3103600000015,-1399.7103900000022,0.0,-1448.3103600000015
BILI|2025-01-14,0,False,0.0,0.0,0.0,0.0
BTBT|2025-01-14,1,True,-1207.1126269028584,-1166.080000000001,-1166.080000000001,-1207.1126269028584
BTDR|2025-01-14,1,True,-1781.343960000007,-1690.9199999999973,-1690.9199999999973,-1904.4970648213325
CIFR|2025-01-14,1,True,-1062.9853499999983,-960.5000000000051,-960.5000000000051,-1161.152206286414
ETHT|2025-01-14,1,True,-740.6646512999932,-658.5799999999949,-658.5799999999949,-863.8364359438384
ETHU|2025-01-14,1,True,-163.8729950000046,-71.10999999999848,-71.10999999999848,-264.6747174395244
GDS|2025-01-14,0,False,0.0,0.0,0.0,0.0
HIVE|2025-01-14,0,False,0.0,0.0,0.0,0.0
HSAI|2025-01-14,1,True,-1411.7659815771408,-1357.4399999999998,-1357.4399999999998,-1534.9081157090498
HUT|2025-01-14,1,True,-1118.8431503078589,-945.1699999999977,-945.1699999999977,-1246.217164317846
IREN|2025-01-14,1,True,-1086.9455507357088,-963.6000000000028,-963.6000000000028,-1167.9202562052399
KC|2025-01-14,0,False,0.0,0.0,0.0,0.0
LUNR|2025-01-14,1,True,-1455.745640000001,-1339.6599999999958,-1339.6599999999958,-1578.896125692772
MBLY|2025-01-14,1,True,-1179.952870610003,-1060.9199999999983,-1060.9199999999983,-1303.085936627011
MSTU|2025-01-14,1,True,-1128.674879999991,-979.1999999999965,-979.1999999999965,-1251.8265022957191
NNE|2025-01-14,0,False,0.0,0.0,0.0,0.0
NVTS|2025-01-14,0,False,0.0,0.0,0.0,0.0
OKLO|2025-01-14,1,True,-1756.9314289214326,-1592.3599999999992,-1592.3599999999992,-1884.3213414935078
OPFI|2025-01-14,1,True,606.8090100000057,617.1100000000038,617.1100000000038,534.3378942151444
PDYN|2025-01-14,1,True,1388.8246834400054,1440.2600000000027,1440.2600000000027,1290.666550917071
PLTU|2025-01-14,1,True,-1549.070499999998,-1488.4999999999968,-1488.4999999999968,-1694.2322383344926
POET|2025-01-14,1,True,-1418.930039999998,-1370.303099999996,0.0,-1418.930039999998
QBTS|2025-01-14,1,True,-3676.2811499999975,-3592.640000000003,-3592.640000000003,-3676.2811499999975
QMCO|2025-01-14,1,True,-3029.6820399999974,-2982.676399999999,0.0,-3174.868248509365
QTRX|2025-01-14,0,False,0.0,0.0,0.0,0.0
QUBT|2025-01-14,1,True,-5346.706794589284,-5266.799999999999,-5266.799999999999,-5444.866856974117
RCAT|2025-01-14,1,True,-2537.658599999992,-2390.400000000002,-2390.400000000002,-2660.831274159195
RGTI|2025-01-14,1,True,7236.545686300014,7326.289999999995,7326.289999999995,7177.231793121231
RILY|2025-01-14,0,False,0.0,0.0,0.0,0.0
SERV|2025-01-14,1,True,-2029.626403799992,-1862.9399999999928,-1862.9399999999928,-2148.4236672005654
SOUN|2025-01-14,1,True,-58.20735999998606,35.32000000000552,35.32000000000552,-181.3472209259799
SPRY|2025-01-14,0,False,0.0,0.0,0.0,0.0
TDOC|2025-01-14,0,False,0.0,0.0,0.0,0.0
TGTX|2025-01-14,1,True,-694.6675065617833,-492.8999999999953,-492.8999999999953,-822.0825194360618
TIGR|2025-01-14,0,False,0.0,0.0,0.0,0.0
TSLL|2025-01-14,1,True,-1474.9444208428547,-1307.2000000000028,-1307.2000000000028,-1604.3896487445293
UMAC|2025-01-14,1,True,1538.6667194999973,1679.3599999999992,1679.3599999999992,1419.8634367426316
VRME|2025-01-14,0,False,0.0,0.0,0.0,0.0
WGMI|2025-01-14,1,True,-807.4223299999923,-671.6800000000006,-671.6800000000006,-936.8723898473821
WOLF|2025-01-14,1,True,-631.5917299999899,-576.8400000000048,-576.8400000000048,-732.394423084671
WULF|2025-01-14,1,True,-1329.8791073900018,-1295.850000000003,-1295.850000000003,-1413.703462794247
XPEV|2025-01-14,1,True,-683.699566153572,-536.1999999999954,-536.1999999999954,-802.5122638390005
YINN|2025-01-14,0,False,0.0,0.0,0.0,0.0
ACHR|2025-01-15,1,True,-452.0446999999977,-337.2000000000028,-337.2000000000028,-509.80980387451694
AIOT|2025-01-15,1,True,1649.60091000001,1727.4599999999998,1727.4599999999998,1600.2724301994747
AMSC|2025-01-15,0,False,0.0,0.0,0.0,0.0
ARQQ|2025-01-15,0,False,0.0,0.0,0.0,0.0
ASAN|2025-01-15,0,False,0.0,0.0,0.0,0.0
ASPN|2025-01-15,0,False,0.0,0.0,0.0,0.0
ATOM|2025-01-15,1,True,1709.372098250005,1683.9732500000077,0.0,1590.5717949002537
BBAI|2025-01-15,1,True,-1357.51688,-1304.1900000000044,-1304.1900000000044,-1357.51688
BCS|2025-01-15,1,True,94.97661384000143,253.96000000000103,253.96000000000103,-23.83911092356371
BEAM|2025-01-15,0,False,0.0,0.0,0.0,0.0
BFLY|2025-01-15,1,True,3534.147840000001,3572.4000000000033,3572.4000000000033,3534.147840000001
BTBT|2025-01-15,1,True,1657.7014499999964,1652.4000000000015,1652.4000000000015,1657.7014499999964
BTDR|2025-01-15,1,True,2041.5376499999963,2169.1999999999975,2169.1999999999975,1965.3450762279651
CDNA|2025-01-15,0,False,0.0,0.0,0.0,0.0
CERT|2025-01-15,1,True,1705.6890400000034,1714.097000000001,0.0,1635.783414711386
CIFR|2025-01-15,1,True,-217.3498478999958,-94.59000000000638,-94.59000000000638,-315.51469555463893
COGT|2025-01-15,1,True,-738.2516903999879,-610.1999999999979,-610.1999999999979,-836.4059962824712
COMP|2025-01-15,1,True,-459.7935844857145,-382.24999999999864,-382.24999999999864,-543.6151988299747
CWK|2025-01-15,1,True,-238.1318100000045,-155.16000000000358,-155.16000000000358,-356.93902557542185
DBI|2025-01-15,0,False,0.0,0.0,0.0,0.0
DFH|2025-01-15,0,False,0.0,0.0,0.0,0.0
DNA|2025-01-15,1,True,-226.27440499998232,-257.1997399999877,0.0,-324.43462492456206
DRN|2025-01-15,0,False,0.0,0.0,0.0,0.0
EYPT|2025-01-15,1,True,-655.5967599999925,-717.640000000002,-717.640000000002,-753.750638949762
FCEL|2025-01-15,0,False,0.0,0.0,0.0,0.0
FSLY|2025-01-15,1,True,-678.117340691422,-481.8599999999992,-481.8599999999992,-776.2759064486598
FUBO|2025-01-15,1,True,-2202.644206232859,-2156.9399999999964,-2156.9399999999964,-2202.644206232859
GCT|2025-01-15,1,True,-794.4468256607157,-742.499999999993,-742.499999999993,-923.9390741094076
GLUE|2025-01-15,0,False,0.0,0.0,0.0,0.0
HIMX|2025-01-15,1,True,896.4274000000108,975.0400000000009,975.0400000000009,837.1102225893992
HIVE|2025-01-15,1,True,-901.0164190614336,-945.8451400000008,0.0,-901.0164190614336
HTZ|2025-01-15,1,True,-386.1350699999977,-373.85999999999757,-373.85999999999757,-386.1350699999977
HUT|2025-01-15,1,True,-389.3028749999921,-253.49999999999807,-253.49999999999807,-518.7834332574366
IREN|2025-01-15,1,True,-136.2987499999927,0.0,0.0,-255.10894498302483
JELD|2025-01-15,0,False,0.0,0.0,0.0,0.0
JOBY|2025-01-15,1,True,-1272.923399999988,-1134.299999999997,-1134.299999999997,-1371.0893701253272
LAES|2025-01-15,0,False,0.0,0.0,0.0,0.0
LUMN|2025-01-15,0,False,0.0,0.0,0.0,0.0
MSTU|2025-01-15,1,True,-1462.3181999999877,-1309.3500000000042,-1309.3500000000042,-1581.1264881621464
NEO|2025-01-15,0,False,0.0,0.0,0.0,0.0
NNE|2025-01-15,1,True,-112.77068000000357,-21.670000000003387,-21.670000000003387,-188.96126649725224
NNOX|2025-01-15,1,True,2992.692322799994,3174.9900000000034,3174.9900000000034,2894.530488093009
NTLA|2025-01-15,0,False,0.0,0.0,0.0,0.0
NVTS|2025-01-15,1,True,1227.4810199999986,1142.640000000001,1142.640000000001,1227.4810199999986
OKLO|2025-01-15,1,True,-1487.7074850000083,-1338.9199999999994,-1338.9199999999994,-1563.8744458574358
OMER|2025-01-15,0,False,0.0,0.0,0.0,0.0
OPFI|2025-01-15,1,True,1466.2241100000049,1645.0200000000045,1645.0200000000045,1418.5795256633016
OUST|2025-01-15,1,True,-499.714695699996,-387.0899999999994,-387.0899999999994,-569.6243308036677
PDYN|2025-01-15,1,True,-3165.354960817144,-3018.159999999996,-3018.159999999996,-3246.3360345215297
PGY|2025-01-15,1,True,-1039.2544622892908,-923.0999999999996,-923.0999999999996,-1137.4162969962756
PL|2025-01-15,0,False,0.0,0.0,0.0,0.0
PLTU|2025-01-15,1,True,-154.8850800000044,-22.25999999999557,-22.25999999999557,-282.27841766423353
POET|2025-01-15,0,False,0.0,0.0,0.0,0.0
PRCH|2025-01-15,0,False,0.0,0.0,0.0,0.0
QBTS|2025-01-15,1,True,-2668.612099999993,-2554.089999999997,-2554.089999999997,-2752.4346392417942
QMCO|2025-01-15,1,True,2229.542240800002,2273.4000000000024,2273.4000000000024,2100.0502521333374
QUBT|2025-01-15,1,True,10913.625810359988,10998.999999999996,10998.999999999996,10855.860103913441
RCAT|2025-01-15,1,True,2989.989850000008,3144.9000000000005,3144.9000000000005,2917.5210605723496
RGTI|2025-01-15,1,False,-4046.56546426786,-4046.56546426786,-4046.56546426786,-4165.370653846099
RGTIW|2025-01-15,1,True,722.032063200003,719.8632000000057,0.0,623.8737731373221
RKT|2025-01-15,0,False,0.0,0.0,0.0,0.0
RUM|2025-01-15,1,True,-198.92815559999065,0.0,0.0,-246.57844241288433
RUN|2025-01-15,0,False,0.0,0.0,0.0,0.0
SERV|2025-01-15,1,True,-1783.1200699999958,-1665.9399999999932,-1665.9399999999932,-1906.2780424470309
SKYT|2025-01-15,1,True,-487.02032999998863,-534.6900000000032,-534.6900000000032,-605.8380569254708
SMX|2025-01-15,0,False,0.0,0.0,0.0,0.0
SOFI|2025-01-15,0,False,0.0,0.0,0.0,0.0
SOXL|2025-01-15,1,True,-816.6800999999994,-634.5999999999983,-634.5999999999983,-946.180141909523
TALK|2025-01-15,0,False,0.0,0.0,0.0,0.0
TSLL|2025-01-15,1,True,3545.16828314481,3685.7368000000056,3685.7368000000056,3468.9971328064057
URGN|2025-01-15,1,True,-703.96854987643,-653.3799999999943,-653.3799999999943,-784.9418907242057
VNET|2025-01-15,0,False,0.0,0.0,0.0,0.0
VRME|2025-01-15,1,True,8928.384943410902,8914.169100000003,8914.169100000003,8928.384943410902
VUZI|2025-01-15,1,True,-1622.2207500000015,-1573.7962500000006,0.0,-1622.2207500000015
WKEY|2025-01-15,1,True,-835.1795319999998,-648.2300000000071,-648.2300000000071,-935.9709089798423
WOLF|2025-01-15,1,True,6239.673700000007,6273.6200000000035,6273.6200000000035,6190.349534624152
WULF|2025-01-15,1,True,1231.5560250000042,1309.6000000000013,1309.6000000000013,1173.794107804475
WVE|2025-01-15,0,False,0.0,0.0,0.0,0.0
XXII|2025-01-15,1,True,-2715.610350734279,-2641.7799999999947,-2641.7799999999947,-2799.438422545007
API|2025-01-16,1,True,1732.944605000002,1768.4800000000016,1768.4800000000016,1732.944605000002
ARQQ|2025-01-16,1,True,9002.197091939994,9061.247909999995,0.0,8916.760931374003
BBAI|2025-01-16,1,True,-2074.2939160264305,-2109.920000000002,-2109.920000000002,-2074.2939160264305
DAN|2025-01-16,0,False,0.0,0.0,0.0,0.0
HUYA|2025-01-16,0,False,0.0,0.0,0.0,0.0
IMNM|2025-01-16,1,True,-814.4573764340045,-731.8400000000006,-731.8400000000006,-895.4296093388795
INTZ|2025-01-16,0,False,0.0,0.0,0.0,0.0
LTH|2025-01-16,0,False,0.0,0.0,0.0,0.0
MBIO|2025-01-16,1,False,630.5582250000047,630.5582250000047,630.5582250000047,571.243927241938
QUBT|2025-01-16,1,True,-3179.051633582494,-3033.159999999999,-3033.159999999999,-3297.8646649615757
BMBL|2025-01-17,0,False,0.0,0.0,0.0,0.0
BZAI|2025-01-17,1,True,8581.534853680003,9909.889999999998,9909.889999999998,8480.738530454193
CIFR|2025-01-17,1,True,-1022.4678840321394,-977.3500000000029,-977.3500000000029,-1123.2630141732723
CLSK|2025-01-17,1,True,-870.8198864414281,-752.0399999999988,-752.0399999999988,-993.9770929169046
ETHT|2025-01-17,1,True,-232.9691950000057,-112.14999999999363,-112.14999999999363,-362.4431547939462
ETHU|2025-01-17,1,True,-946.4935379999928,-755.4000000000007,-755.4000000000007,-1044.6582202379018
IBRX|2025-01-17,1,True,-199.3983999999988,-149.54879999999736,0.0,-199.3983999999988
INTC|2025-01-17,1,True,-412.8293990764311,-257.0699999999987,-257.0699999999987,-542.3260897977972
IREN|2025-01-17,1,True,-985.996993195356,-856.5900000000034,-856.5900000000034,-1109.158746082663
ISPC|2025-01-17,0,False,0.0,0.0,0.0,0.0
LAES|2025-01-17,0,False,0.0,0.0,0.0,0.0
MARA|2025-01-17,1,True,-901.6436580874988,-740.9499999999978,-740.9499999999978,-1024.8120082137111
MSTU|2025-01-17,1,True,1054.3904799999964,1215.819999999995,1215.819999999995,981.9119198720847
SSL|2025-01-17,1,True,-571.2926300196402,-543.7799999999964,-543.7799999999964,-655.1160941589824
