symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry
GLXG,2026-06-11,09:47:00,3.42,3.26,3.76,15000,09:52:00,3.89,pp+trail_stop,5626.96,10.97,True,3.70,7500,2115.45,137.13,939573,13.85,191.98,False,,3,32.44,11.54,1.50,1.00,0.00,0.00,0.00,0.30,0.00,1.500,2.044,0.20,0.00,246.28,2.210,2.044,
INDP,2026-06-11,10:25:00,3.24,3.12,3.37,30000,10:39:00,3.27,pp+trail_stop,830.02,0.85,True,3.27,15000,377.62,56.37,2664475,3.09,-0.82,False,,3,6.67,4.74,3.00,1.00,0.30,0.30,0.30,0.30,0.00,3.400,2.044,0.20,0.00,41.15,6.915,2.044,
CRE,2026-06-12,10:23:00,3.17,3.04,3.43,20000,10:33:00,3.38,pp+trail_stop,4994.20,7.88,True,3.46,10000,2895.90,29.01,504064,2.29,0.91,False,,2,11.25,2.76,2.10,2.00,0.00,0.30,0.30,0.30,0.00,2.100,2.439,0.20,0.00,16.18,0.207,2.439,
ARQQ,2026-06-16,09:49:00,19.81,19.05,21.46,6364,10:55:00,18.99,stop,-5200.35,-4.12,False,,0,0.00,20.76,887398,6.84,-3.01,False,,3,7.07,6.41,2.10,2.00,0.30,0.00,0.30,0.30,0.00,2.100,1.362,0.20,0.00,15.94,2.126,1.362,
LPA,2026-06-18,09:45:00,4.24,4.12,4.44,12780,09:46:00,4.11,stop,-1691.56,-3.12,False,,0,0.00,25.14,639041,0.23,31.53,False,,3,5.53,1.22,1.60,1.00,0.30,0.00,0.30,0.00,0.00,1.600,1.048,0.00,0.00,39.79,0.846,1.048,
MF,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5291.25,-6.07,False,,0,0.00,41.8,2680369,2.94,0.84,False,,3,22.19,4.85,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.195,0.20,0.00,41.80,0.039,1.195,
UBXG,2026-07-10,09:50:00,4.86,4.65,5.35,18000,09:54:00,4.64,stop,-4031.10,-4.61,False,,0,0.00,71.34,2865638,6.86,-6.70,False,,2,8.98,7.11,1.50,1.80,0.30,-0.30,0.30,0.00,0.00,1.500,0.842,0.20,0.00,20.76,1.364,0.842,
MIMI,2026-07-13,09:53:00,3.2,3.09,3.42,15000,09:54:00,3.08,stop,-1789.05,-3.73,False,,0,0.00,29.59,2812524,3.16,33.02,False,,2,7.74,3.58,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.911,0.20,0.00,47.91,1.478,0.911,
RBNE,2026-07-16,10:39:00,4.8,4.69,5.04,13960,10:49:00,4.68,stop,-1732.02,-2.58,False,,0,0.00,45.83,387808,2.48,-1.14,False,,2,6.22,2.92,2.00,1.80,0.30,0.00,0.00,-0.50,0.00,2.000,0.711,0.20,0.00,21.53,0.867,0.711,
AKAN,2026-07-27,10:27:00,6.27,6.14,6.52,12756,10:42:00,6.12,stop,-1893.25,-2.37,False,,0,0.00,17.12,318942,3.71,-16.56,False,,3,6.95,4.20,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.787,0.20,0.00,17.12,1.090,0.787,
MPLT,2026-07-27,09:53:00,14.47,13.82,15.91,9722,09:54:00,13.78,stop,-6722.38,-4.78,False,,0,0.00,46.39,600221,14.54,-64.44,False,,2,12.33,14.68,1.40,1.00,0.00,-0.30,0.00,-0.50,0.00,1.400,0.787,0.20,0.00,27.77,0.717,0.787,
TJGC,2026-08-18,10:22:00,4.97,4.75,5.47,22000,10:23:00,4.74,stop,-5153.50,-4.71,False,,0,0.00,41.09,1223937,14.97,-2.74,False,,2,14.12,14.99,2.20,1.00,0.00,0.00,0.30,-0.50,0.20,2.200,0.555,0.20,0.00,35.52,2.779,0.555,
RDAC,2026-08-24,10:18:00,5.98,5.88,6.15,18000,10:21:00,6.03,pp+trail_stop,1561.41,1.45,True,6.10,9000,1094.76,29.16,901995,2.22,-8.35,False,,2,17.86,2.72,2.30,1.80,0.00,0.30,0.30,-0.50,0.00,2.300,0.617,0.20,0.00,22.70,1.106,0.617,
VCIG,2026-08-24,09:50:00,3.51,3.39,3.76,15000,09:58:00,3.38,stop,-1952.55,-3.71,False,,0,0.00,25.86,1394997,4.13,1403.05,False,,2,7.43,3.87,1.50,1.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.617,0.20,0.00,1538.37,4.208,0.617,
