day,symbol,split,wk,lvl,stop_tag,exit_tag,entry_m,break_m,level,next_open,stop,r_pct,rr,why,exit_m,net,netb,cost_R,gross_pct,net_pct,cost_pct,sp_pct,imputed,adv20
2025-01-17,TSLR,TRAIN,2025-01-11/2025-01-17,H5,S20,X2R,612,611,47.89,47.93,46.37,3.2547465053202633,-0.1923076923076902,eod,955,-0.26100632954399816,-0.3339823004804111,0.06869863723630795,-0.006259127894846592,-0.00849509438949797,0.0022359664946513783,0.316709135219742,True,1420217.6
2025-01-17,TSLT,TRAIN,2025-01-11/2025-01-17,H5,S20,X2R,612,611,41.77,41.94,40.35,3.791130185979963,-0.2578616352201242,eod,955,-0.31684052502243804,-0.3794915749009184,0.05897888980231385,-0.009775870290891667,-0.012011836785543047,0.0022359664946513783,0.316709135219742,True,3027553.2
2025-01-21,BITU,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,676,675,62.62,62.73,59.79,4.686752749880436,-0.010204081632651,eod,955,-0.051709874360996104,-0.08143470966465648,0.041505792728345106,-0.00047824007651831523,-0.0024235139585737035,0.0019452738820553883,0.27553454420047996,True,2440256.272727273
2025-01-21,BITX,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,676,675,65.55,65.59,62.4319,4.814910809574637,0.0126658433868439,eod,955,-0.027735193288376245,-0.05666884525180288,0.040401036675220145,0.0006098490623569412,-0.001335424819698447,0.0019452738820553883,0.27553454420047996,True,8605851.181818182
2025-01-21,BTCL,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,675,674,61.83,61.795,58.7187,4.9782344849907005,0.0243799369372283,eod,955,-0.014695640718271036,-0.042680050456140886,0.039075577655499336,0.0012136904280280849,-0.0007315834540273038,0.0019452738820553885,0.27553454420047996,True,127535.09090909093
2025-01-21,CBRL,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,589,588,58.83,58.87,55.23,6.183115338882284,0.8626373626373627,eod,955,0.8167983732046394,0.786168464842606,0.045838989432723215,0.05333786308816037,0.05050358550135702,0.002834277586803338,0.40145574883899976,True,803483.5454545454
2025-01-21,DSP,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,607,606,19.951,20.02,19.33,3.4465534465534535,0.5362318840579715,eod,955,0.4705493829345778,0.3955761528474506,0.06568250112339372,0.018481518481518536,0.0162177359752677,0.002263782506250837,0.320649080205501,True,198719.0909090909
2025-01-21,RIGL,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,641,640,20.515,20.55,20.01,2.627737226277368,2.0,target,889,1.9389876055720088,1.8693450644479597,0.06101239442799125,0.05255474452554736,0.050951499124519864,0.001603245401027505,0.320649080205501,True,254742.9090909091
2025-01-21,SOC,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,726,725,25.48,25.59,25.04,2.1492770613520933,0.7818181818181803,eod,955,0.6887636363636394,0.5594653556590327,0.09305454545454096,0.01680343884329815,0.014803438843298246,0.001999999999999906,0.28328611898015665,True,863564.8181818182
2025-01-22,AMSC,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,586,585,29.33,29.43,28.46,3.2959565069656778,-1.029340206185566,stop,641,-1.140304413529086,-1.257171437107219,0.11096420734351997,-0.03392660550458709,-0.03758393751692872,0.003657332012341633,0.3901154146497742,True,950946.5833333334
2025-01-22,BTSG,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,609,608,21.34,21.38,20.755,2.9232927970065483,-1.033208000000002,stop,810,-1.136040160021906,-1.2534178338591864,0.10283216002190416,-0.030203695042095476,-0.03320978016902205,0.003006085126926572,0.320649080205501,True,1387015.0
2025-01-22,GRAL,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,580,579,20.08,20.15,18.8,6.699751861042174,2.0,target,774,1.9629195608301062,1.9178467930353993,0.03708043916989382,0.13399503722084347,0.1315107398074759,0.0024842974133675723,0.49685948267351443,True,721548.9166666666
2025-01-22,HIMS,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,585,584,30.0,30.0725,28.81,4.198187713026861,-1.022819801980198,stop,684,-1.151991999114753,-1.176177188144033,0.1291721971345549,-0.04293989525313834,-0.048362786561888055,0.0054228913087497185,0.5784417395999699,True,10590731.833333334
2025-01-22,LUNR,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,613,612,22.98,23.105,22.51,2.575200173122696,-1.03783193277311,stop,673,-1.1545640283321665,-1.2878077707173752,0.11673209555905642,-0.02672624972949575,-0.02973233485642232,0.0030060851269265716,0.320649080205501,True,15471250.5
2025-01-22,SMCI,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,595,594,34.075,34.1,32.7,4.105571847507327,-0.1857142857142844,eod,955,-0.2516190394124279,-0.3012685751360897,0.06590475369814354,-0.007624633431084981,-0.010330400445085007,0.002705767014000025,0.38325311813031515,True,31534710.33333333
2025-01-22,SMR,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,585,584,25.63,25.77,24.79,3.802871556072955,-1.0252959183673462,stop,689,-1.1477838220838303,-1.2966728041311617,0.122487903716484,-0.03899068684516879,-0.043648744495233,0.004658057650064198,0.49685948267351443,True,9313967.583333334
2025-01-22,SRRK,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,629,628,46.13,46.2,45.05,2.4891774891775014,-1.039173913043481,stop,669,-1.158456212340916,-1.2851652994049831,0.11928229929743486,-0.025866883116883312,-0.028836031259568396,0.002969148142685081,0.316709135219742,True,1009269.25
2025-01-22,TEM,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,580,579,49.83,49.9162,47.18,5.4815871400467255,0.1782764417805713,eod,955,0.10377614511027197,0.08982729390483989,0.07450029667029934,0.009772378506376684,0.005688579824800897,0.004083798681575787,0.5784417395999699,True,6418427.166666667
2025-01-22,VST,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,587,586,188.77,189.265,184.45,2.544051990595196,-1.0383073727933538,stop,609,-1.162516211897091,-1.3545514157404113,0.12420883910373715,-0.026415079386046002,-0.029575016829759812,0.0031599374437138094,0.3370599939961396,True,7570541.75
2025-01-23,ARWR,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,668,667,20.78,20.87,20.25,2.970771442261624,1.0967741935483848,eod,955,1.0294516129032267,0.9359076179538496,0.06732258064515803,0.03258265452803064,0.030582654528030738,0.001999999999999906,0.28328611898015665,True,1487358.923076923
2025-01-23,BYRN,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,646,645,31.55,31.6,30.77,2.626582278481018,-1.0370722891566269,stop,711,-1.1501145557937935,-1.2701950915448033,0.1130422666371667,-0.027239556962025385,-0.03020870510471046,0.0029691481426850808,0.316709135219742,True,388721.4615384616
2025-01-23,GRAL,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,684,683,23.73,23.78,22.92,3.616484440706474,2.0,target,889,1.9608340470386736,1.9064133805863195,0.039165952961326335,0.07232968881412948,0.07091325821922868,0.0014164305949007834,0.28328611898015665,True,888812.8461538461
2025-01-23,RDW,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,578,577,22.5,22.57,21.49,4.785112981834302,-1.0198981481481482,stop,597,-1.1172429270018045,-1.2355694277531843,0.09734477885365625,-0.04880327868852467,-0.05346133633858888,0.004658057650064197,0.49685948267351443,True,2096678.1538461533
2025-01-23,SMR,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,588,587,26.5,26.5,24.61,7.132075471698116,1.224867724867725,eod,955,1.1862504270228436,1.1455788558396234,0.038617297844881604,0.08735849056603778,0.08460427573861037,0.0027542148274274057,0.3901154146497742,True,9432786.692307692
2025-01-23,TEM,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,675,674,52.83,52.95,50.7714,4.114447592067994,0.679335352978975,eod,955,0.632056250778097,0.5981967956551915,0.04727910220087794,0.027950897072710045,0.02600562319065465,0.0019452738820553883,0.27553454420047996,True,7937322.923076923
2025-01-23,VST,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,600,599,194.67,194.88,189.6501,2.6836514778325053,-0.6262070020459309,eod,955,-0.7148788574365834,-0.851971498733132,0.08867185539065242,-0.016805213464696253,-0.019184857022309,0.0023796435576127458,0.3370599939961396,True,7680771.153846154
2025-01-23,WGMI,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,675,674,26.57,26.605,25.9272,2.5476414207855713,-1.0382519917379782,stop,721,-1.1424977205038438,-1.287346028927529,0.10424572876586549,-0.02645093779364792,-0.029106745159086893,0.0026558073654389686,0.28328611898015665,True,584270.3076923077
2025-01-24,AVGX,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,589,588,36.3,36.47,35.15,3.6194132163422004,-1.026628787878789,stop,826,-1.1258989669854125,-1.200684441890957,0.0992701791066235,-0.03715793803125862,-0.04075093601373033,0.0035929979824717044,0.38325311813031515,True,713961.3571428572
2025-01-24,INOD,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,599,598,40.64,40.8358,39.31,3.7364273505110632,-0.2659588412635995,eod,955,-0.33837472842463134,-0.3929294452669096,0.0724158871610319,-0.009937358886075436,-0.012643125900075458,0.002705767014000025,0.38325311813031515,True,1257600.0714285714
2025-01-24,MARA,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,744,743,20.98,21.015,20.43,2.783725910064244,-1.0349230769230786,stop,884,-1.1303278492046167,-1.2628917445711643,0.0954047722815382,-0.028809421841541845,-0.03146522920698081,0.0026558073654389686,0.28328611898015665,True,41794317.071428575
2025-01-24,NBIS,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,599,598,40.96,40.99,39.85,2.7811661380824604,2.0,target,635,1.9310984854729754,1.8791913313609607,0.06890151452702462,0.055623322761649205,0.05370705717099763,0.001916265590651576,0.38325311813031515,True,7357652.357142857
2025-01-24,NNE,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,803,802,46.5182,46.7187,44.6712,4.382613386074525,-1.0218174358974377,stop,914,-1.0982082898504744,-1.1474830537463572,0.0763908539530366,-0.04478230772688459,-0.04813022351796701,0.003347915791082423,0.3571110177154584,True,6432953.285714285
2025-01-24,SEI,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,587,586,35.61,35.79,33.99,5.029337803855817,-0.2250000000000009,eod,955,-0.2787996674617015,-0.31932980165801617,0.05379966746170058,-0.011316010058675633,-0.014021777072675658,0.002705767014000025,0.38325311813031515,True,744154.0
2025-01-24,SERV,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,653,652,20.7,20.76,20.085,3.2514450867052056,-1.029755555555558,stop,776,-1.1222093736814773,-1.227740698771642,0.09245381812591935,-0.03348193641618508,-0.036488021543111655,0.0030060851269265716,0.320649080205501,True,13981862.857142856
2025-01-24,VKTX,TRAIN,2025-01-18/2025-01-24,H5,S20,X2R,674,673,35.41,35.43,34.62,2.286198137171895,-1.0427407407407363,stop,943,-1.1610741813938645,-1.2197323889947682,0.11833344065312824,-0.02383911939034713,-0.026544456306210357,0.0027053369158632277,0.28856927102541097,True,3877633.785714286
2025-01-27,FBL,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,634,633,40.3793,40.42,38.98,3.56259277585355,0.326388888888887,eod,955,0.303736623537448,0.303736623537448,0.022652265351439004,0.011627906976744158,0.010820899007766616,0.0008070079689775426,0.11430707775885875,False,768399.9333333333
2025-01-27,FWRD,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,755,754,34.5,34.61,33.58,2.9760184917653887,-0.1067961165048537,eod,955,-0.17525332062090965,-0.20918774244329158,0.06845720411605594,-0.0031782721756717543,-0.005215571229111157,0.0020372990534394016,0.28856927102541097,True,457902.06666666665
2025-01-27,LABU,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,583,582,98.88,99.1499,93.55,5.647912907627749,-0.6499937498883898,eod,955,-0.7230400286765994,-0.7930934025544863,0.07304627878820964,-0.03671108089871999,-0.04083667110694104,0.004125590208221043,0.5843612192947653,True,1549583.0
2025-01-27,LENZ,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,633,631,25.36,25.2964,23.51,7.061874416913066,-0.4234214061800272,eod,955,-0.4554778032865676,-0.4920685480804954,0.0320563971065404,-0.029901487958760905,-0.03216527046501174,0.002263782506250837,0.320649080205501,True,187356.53333333333
2025-01-27,METU,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,638,637,40.675,40.875,39.28,3.9021406727828714,0.2100313479623831,eod,955,0.1527303257248438,0.09186161126913112,0.05730102223753929,0.00819571865443427,0.0059597521597828905,0.0022359664946513783,0.316709135219742,True,460197.5333333333
2025-01-27,PCRX,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,584,583,25.29,25.315,24.405,3.5947066956349993,0.2142857142857145,eod,955,0.11670256648857942,-0.0019136813175659462,0.09758314779713508,0.007702942919217863,0.004195114971542851,0.0035078279476750116,0.49685948267351443,True,856838.5333333333
2025-01-27,RBRK,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,616,615,72.19,72.18,70.27,2.646162371848172,-1.0367905759162268,stop,668,-1.1490452186700564,-1.2319561887380979,0.11225464275382951,-0.02743516209476315,-0.03040560221196758,0.0029704401172044276,0.3168469458351389,True,2376986.2
2025-01-27,RDW,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,640,639,23.35,23.3817,22.03,5.781016778078572,-1.0162979951172604,stop,741,-1.0682972409649034,-1.1276517319878392,0.05199924584764308,-0.05875235761300497,-0.06175844273993154,0.003006085126926572,0.320649080205501,True,2082452.933333333
2025-01-27,TMDX,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,598,597,63.99,64.19,60.73,5.390247702134291,-1.026213872832367,stop,837,-1.096037150969945,-1.1426935157231355,0.06982327813757781,-0.055315469699329975,-0.0590791173446956,0.0037636476453656227,0.40145574883899976,True,3243169.333333333
2025-01-27,UVIX,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,607,606,32.4544,32.605,31.0012,4.918877472780237,-1.0193298416261372,stop,633,-1.0796921531314665,-1.1438127597006393,0.06036231150532939,-0.05013958595307453,-0.053108734095759606,0.0029691481426850808,0.316709135219742,True,27872407.53333333
2025-01-28,DSP,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,650,649,21.15,21.265,20.45,3.8325887608746827,0.0429447852760737,eod,955,-0.01612188342996799,-0.08354347773038565,0.059066668706041686,0.0016458970138725662,-0.0006178854923782708,0.002263782506250837,0.320649080205501,True,214515.5
2025-01-28,HIMS,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,607,606,31.87,31.98,30.35,5.09693558474046,-0.3496932515337427,eod,955,-0.39356209110365137,-0.4401623045905043,0.04386883956990866,-0.017823639774859294,-0.020059606269510675,0.0022359664946513783,0.316709135219742,True,10260894.3125
2025-01-28,NVD,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,582,581,34.93,35.075,32.26,8.025659301496805,-1.011460035523979,stop,699,-1.0790294538736755,-1.0916806217847057,0.06756941834969665,-0.0811763364219531,-0.08659922773070282,0.0054228913087497185,0.5784417395999699,True,2297210.25
2025-01-28,NVDS,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,582,581,28.87,28.97,27.2,6.109768726268553,-1.0153672316384184,stop,699,-1.0916067401821246,-1.18427893453313,0.07623950854370612,-0.062036589575422865,-0.06669464722548706,0.004658057650064198,0.49685948267351443,True,1623156.3125
2025-01-28,RBRK,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,621,620,73.28,73.355,71.01,3.19678276872742,-0.1194029850746274,eod,955,-0.18937769400633767,-0.24106082136241327,0.06997470893171026,-0.0038170540522118623,-0.006053993489807943,0.0022369394375960808,0.3168469458351389,True,2357864.0
2025-01-28,RDDT,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,594,593,191.0,191.1585,184.48,3.4936976383472427,0.3229018492176371,eod,955,0.2547893848906303,0.14948294240481447,0.06811246432700682,0.01128121428029616,0.008901570722683418,0.0023796435576127458,0.3370599939961396,True,4783480.6875
2025-01-28,SVIX,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,607,606,25.75,25.85,25.0,3.2882011605415915,0.5058823529411753,eod,955,0.43703673201578236,0.35845296175962416,0.06884562092539298,0.016634429400386837,0.014370646894136,0.002263782506250837,0.320649080205501,True,2937130.0
2025-01-28,TSLQ,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,580,579,26.98,27.06,26.0,3.9172209903917175,-1.0245283018867923,stop,886,-1.1434406037837144,-1.287983297757136,0.11891230189692203,-0.04013303769401325,-0.04479109534407745,0.004658057650064199,0.49685948267351443,True,8677705.3125
2025-01-29,DPST,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,605,604,130.94,131.172,127.0998,3.10447351568932,-1.031211580963606,stop,664,-1.1238972159735134,-1.2864732893480428,0.09268563500990745,-0.032013690421736275,-0.03489109141346733,0.002877400991731045,0.3069227724513115,True,804076.4117647059
2025-01-29,EDN,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,611,610,38.15,38.37,37.165,3.1404743289027843,0.2406639004149374,eod,955,0.16946553161844488,0.09383419013869235,0.07119836879649252,0.007557988011467271,0.005322021516815893,0.002235966494651378,0.316709135219742,True,366804.7647058824
2025-01-29,GDXU,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,591,590,37.09,37.15,36.12,2.772543741588159,-1.0544660194174695,stop,750,-1.1840581311153566,-1.2816867211366292,0.12959211169788706,-0.029235531628532832,-0.03282852961100454,0.0035929979824717044,0.38325311813031515,True,883284.0
2025-01-30,BABX,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,651,650,22.55,22.577,22.06,2.289941090490335,1.1276595744680755,eod,955,1.0288019001090332,0.9159608992513634,0.09885767435904227,0.02582273995659292,0.023558957450342078,0.002263782506250837,0.320649080205501,True,555729.8888888889
2025-01-30,DPST,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,605,604,131.88,132.3,129.0,2.4943310657596456,-1.0390909090909062,stop,939,-1.1544485306684868,-1.3567926064025875,0.11535762157758062,-0.025918367346938788,-0.028795768338669835,0.0028774009917310454,0.3069227724513115,True,804539.7777777778
2025-01-30,NXT,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,609,608,49.99,49.94,48.6501,2.582899479375242,0.5232963795643123,eod,955,0.4367282992922833,0.3447702930770764,0.08656808027202899,0.013516219463356112,0.011280252968704734,0.0022359664946513783,0.316709135219742,True,3400917.0555555555
2025-01-30,SDGR,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,578,577,26.11,26.13,25.25,3.3677765021048565,-1.0286931818181817,stop,677,-1.167005734541111,-1.3351302150363502,0.1383125527229291,-0.03464408725602751,-0.03930214490609171,0.004658057650064197,0.49685948267351443,True,955833.1111111112
2025-01-31,CLS,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,599,598,131.23,131.68,122.1831,7.212105103280689,-0.8550158472764792,eod,955,-0.8880109787053081,-0.9390236669768764,0.03299513142882898,-0.061664641555285574,-0.06404428511289832,0.0023796435576127458,0.3370599939961396,True,4422013.631578947
2025-01-31,OKLO,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,648,647,43.7,43.71,42.65,2.425074353694812,-1.0402358490566057,stop,816,-1.1626711936950629,-1.2927296418880292,0.12243534463845718,-0.025226492793411222,-0.028195640936096306,0.002969148142685081,0.316709135219742,True,21692188.94736842
2025-01-31,PLSE,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,617,616,20.37,20.46,20.0,2.2482893450635424,2.0,target,719,1.9286904328151682,1.847294193382719,0.07130956718483195,0.04496578690127085,0.043362541500243344,0.001603245401027505,0.320649080205501,True,124028.0
2025-01-31,PTIR,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,578,577,150.21,150.96,144.77,4.100423953365128,0.1922455573505651,eod,955,0.10490923671825343,0.008165239442464563,0.08733632063231166,0.007882882882882865,0.004301723471687788,0.003581159411195078,0.5072463755233821,True,630135.5789473684
2025-01-31,TECX,TRAIN,2025-01-25/2025-01-31,H5,S20,X2R,592,591,58.62,58.265,54.05,7.234188620955982,-1.012823250296559,stop,859,-1.0648490937265063,-1.099613097829511,0.052025843429947295,-0.0732695443233502,-0.07703319196871582,0.0037636476453656227,0.40145574883899976,True,493960.7368421053
2025-02-03,CVNA,TRAIN,2025-02-01/2025-02-07,H5,S20,X2R,625,624,248.5,248.835,243.0,2.3449273615046144,0.4207369323050524,eod,955,0.3283300284035221,0.16624286584157383,0.0924069039015303,0.00986597544557632,0.0076991006720700614,0.002166874773506259,0.3069227724513115,True,4313307.35
2025-02-03,DSP,TRAIN,2025-02-01/2025-02-07,H5,S20,X2R,600,598,21.91,21.95,21.08,3.963553530751713,-0.132183908045975,eod,955,-0.20167243156555142,-0.27485744420148595,0.06948852351957642,-0.005239179954441839,-0.007993394781869246,0.0027542148274274057,0.3901154146497742,True,221627.65
2025-02-03,GDXU,TRAIN,2025-02-01/2025-02-07,H5,S20,X2R,604,603,41.8,41.9569,40.1697,4.259609265698845,-1.1117446284691157,stop,639,-1.181449335109572,-1.2554940156237984,0.06970470664045644,-0.04735597720517966,-0.050325125347864735,0.0029691481426850808,0.316709135219742,True,863495.65
2025-02-03,ROOT,TRAIN,2025-02-01/2025-02-07,H5,S20,X2R,713,711,100.9799,101.14,99.0,2.1158789796321935,2.0,target,808,1.9252979465494378,1.8493324264244857,0.0747020534505622,0.04231757959264387,0.040736974546329824,0.0015806050463140515,0.3161210092628103,True,359294.6
2025-02-03,TSLQ,TRAIN,2025-02-01/2025-02-07,H5,S20,X2R,590,589,27.74,27.77,26.88,3.204897371263956,-0.2640449438202239,eod,930,-0.3499826356827621,-0.4404918413229001,0.0859376918625382,-0.008462369463449746,-0.01121658429087715,0.0027542148274274053,0.3901154146497742,True,9177781.45
