symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry
DBGI,2026-02-17,10:23:00,5.66,5.48,6.03,18000,10:26:00,5.46,stop,-3482.72,-3.42,False,,0,0.00,23.75,767334,6.37,6.47,False,0.07,3,6.06,6.89,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.550,0.20,0.00,25.56,0.051,1.550,
EEIQ,2026-02-17,10:32:00,3.67,3.50,4.03,3599,10:33:00,3.49,stop,-628.97,-4.76,False,,0,0.00,26.67,179967,6.33,1550.92,False,0.07,2,12.48,6.76,1.80,1.00,0.00,0.00,0.30,0.30,0.00,1.800,1.550,0.20,0.00,1928.85,0.307,1.550,
PLYX,2026-02-17,08:47:00,3.87,3.78,4.04,3393,08:49:00,4.15,trail_stop,944.17,7.19,False,,0,0.00,63.43,169686,3.83,54.77,False,0.07,2,5.46,3.83,2.10,1.00,0.30,0.00,0.30,0.30,0.00,2.100,1.550,0.20,0.00,59.34,4.847,1.550,
ADVB,2026-02-24,10:42:00,4.88,4.72,5.23,15292,10:48:00,4.71,stop,-2729.01,-3.65,False,,0,0.00,57.61,424841,7.11,-0.49,False,-0.02,3,9.75,6.32,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,1.106,0.20,0.00,20.30,1.660,1.106,
LAW,2026-02-25,10:02:00,3.1,2.96,3.40,17816,11:07:00,2.95,stop,-2627.33,-4.76,False,,0,0.00,30.2,494942,13.01,-12.27,False,0.11,3,10.81,12.10,2.40,1.80,0.00,-0.30,0.00,0.30,0.20,2.400,1.288,0.20,0.00,25.71,1.998,1.288,
RRGB,2026-02-26,09:47:00,4.74,4.60,5.04,4106,10:28:00,4.83,trail_stop,336.20,1.73,False,,0,0.00,23.13,205344,5.39,16.80,False,-0.14,2,5.86,5.39,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,1.054,0.20,0.00,28.10,1.339,1.054,
ANPA,2026-02-27,10:14:00,11.04,10.55,12.14,12000,10:16:00,10.52,stop,-6314.41,-4.76,False,,0,0.00,36.84,539950,3.60,-1.48,False,0.05,2,15.20,4.10,2.50,1.80,0.00,0.00,0.30,0.00,0.00,2.500,1.018,0.20,0.00,36.84,0.441,1.018,
MG,2026-03-05,09:56:00,14.94,14.28,16.43,2695,14:57:00,14.9,eod,-119.52,-0.30,False,,0,0.00,21.66,134778,5.29,0.26,False,0.06,3,6.26,5.70,2.00,1.00,0.30,-0.30,0.30,0.30,0.20,2.000,1.532,0.20,0.00,21.66,1.782,1.532,
QCLS,2026-03-06,10:20:00,3.97,3.79,4.36,6560,10:39:00,4.11,trail_stop,917.64,3.52,False,,0,0.00,45.76,328015,4.82,-2.59,False,-0.08,2,7.50,5.24,2.50,1.00,0.30,-0.30,0.00,0.30,0.00,2.500,1.500,0.20,0.00,20.87,0.859,1.500,
VRCA,2026-03-11,09:47:00,6.12,5.85,6.73,4923,15:46:00,6.15,force_close,145.47,0.48,False,,0,0.00,28.88,136751,8.65,-15.55,False,0.09,2,7.92,7.90,3.00,1.80,0.30,-0.30,0.30,0.30,0.20,3.000,1.623,0.20,0.00,22.77,3.293,1.623,
EDHL,2026-03-13,10:13:00,3.64,3.51,3.84,8420,10:21:00,3.67,trail_stop,301.81,0.99,False,,0,0.00,34.46,210545,3.31,8.67,False,0.12,2,8.78,4.68,2.00,2.00,0.30,0.30,0.00,0.00,0.20,2.000,1.048,0.20,0.00,18.15,0.216,1.048,
MKDW,2026-03-26,09:51:00,6.13,5.86,6.73,13352,10:11:00,6.69,trail_stop,7506.13,9.17,False,,0,0.00,56.0,370929,5.43,0.38,False,,2,17.99,5.67,2.00,1.80,0.00,0.30,0.30,0.00,0.20,2.000,1.148,0.20,0.00,34.17,0.588,1.148,
GLND,2026-04-01,09:47:00,8.22,8.02,8.62,20000,10:32:00,7.99,stop,-4498.40,-2.74,False,,0,0.00,22.31,1453348,3.59,-0.57,False,,3,6.79,4.01,2.60,2.00,0.30,0.30,0.30,0.30,0.20,2.600,1.799,0.20,0.00,18.37,1.683,1.799,
TMCR,2026-04-09,09:57:00,11.56,11.21,12.29,11538,10:09:00,12.31,exhaust+trail_stop,9761.27,7.32,False,,0,0.00,35.68,588449,0.43,-14.07,False,,2,7.47,0.93,2.60,1.80,0.30,0.00,0.30,0.00,0.00,2.600,0.930,0.00,0.00,21.21,0.547,0.930,
KMRK,2026-04-20,10:31:00,3.51,3.39,3.72,2889,13:59:00,4.26,exhaust+trail_stop,1769.32,17.46,False,,0,0.00,42.26,80258,2.46,-3.80,False,,2,9.91,3.36,2.50,1.80,0.00,0.30,0.00,0.00,0.00,2.500,0.808,0.20,0.00,22.58,1.220,0.808,
IPWR,2026-04-22,10:12:00,3.78,3.67,3.99,2622,13:34:00,3.84,trail_stop,172.15,1.74,False,,0,0.00,24.7,72889,0.40,4.29,False,,2,6.19,0.90,1.60,1.80,0.30,0.00,0.30,0.00,0.00,1.600,0.901,0.00,0.00,27.82,1.265,0.901,
MED,2026-05-05,09:45:00,12.18,11.89,12.76,6865,10:46:00,12.94,exhaust+trail_stop,5182.65,6.20,False,,0,0.00,35.37,190724,3.88,-5.93,False,,3,6.37,3.90,3.00,1.80,0.30,0.00,0.30,0.00,0.20,3.000,0.974,0.20,0.00,22.57,1.354,0.974,
VEEE,2026-05-07,09:51:00,6.87,6.59,7.27,20000,10:00:00,6.57,stop,-6057.47,-4.41,False,,0,0.00,23.75,2681514,4.96,7.15,False,,2,7.09,6.18,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,0.806,0.20,0.00,15.94,3.355,0.806,
GVH,2026-05-11,10:32:00,4.84,4.69,5.17,2576,10:34:00,4.68,stop,-433.21,-3.47,False,,0,0.00,26.58,128829,11.53,1.37,False,,2,11.86,11.58,1.50,1.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.761,0.20,0.00,22.03,3.292,0.761,
TRT,2026-05-14,10:18:00,13.34,12.98,14.05,14992,10:57:00,12.95,stop,-5851.45,-2.93,False,,0,0.00,23.96,2623045,4.13,11.73,False,,2,5.40,4.41,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.898,0.20,0.00,25.59,4.219,0.898,
TRT,2026-05-15,10:45:00,18.47,17.82,19.87,6440,11:19:00,19.12,trail_stop,4202.50,3.53,False,,0,0.00,47.14,2740118,11.90,6.28,False,,3,6.95,12.10,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.969,0.20,0.00,28.89,1.800,0.969,
MLGO,2026-05-20,10:15:00,4.6,4.40,5.06,12159,12:26:00,5.18,exhaust+trail_stop,7216.38,12.89,False,,0,0.00,81.27,607952,8.33,-1.04,False,,2,6.40,8.49,2.40,1.00,0.30,-0.30,0.00,0.00,0.20,2.400,0.892,0.20,0.00,20.84,2.054,0.892,
DAIC,2026-06-09,10:12:00,3.22,3.10,3.48,18000,10:14:00,3.09,stop,-2345.85,-4.05,False,,0,0.00,85.16,1828453,0.42,24.34,False,,2,7.51,0.92,1.60,1.80,0.30,0.00,0.00,0.30,0.00,1.600,1.410,0.00,0.00,51.33,1.202,1.410,
LESL,2026-06-09,10:05:00,6.77,6.58,7.17,21000,10:19:00,6.56,stop,-4461.13,-3.14,False,,0,0.00,62.48,2755669,10.28,1.75,False,,3,6.11,10.61,2.10,1.00,0.30,0.00,0.30,0.30,0.00,2.100,1.410,0.20,0.00,33.69,1.346,1.410,
OCC,2026-06-09,10:04:00,20.08,19.54,21.17,9960,10:10:00,19.48,stop,-5926.22,-2.96,False,,0,0.00,26.41,1319296,1.13,-2.63,False,,3,8.33,1.58,2.20,2.00,0.30,0.30,0.30,0.30,0.00,2.200,1.410,0.00,0.00,18.39,1.287,1.410,
GLXG,2026-06-11,09:47:00,3.42,3.26,3.76,15000,09:52:00,3.89,trail_stop,7127.82,13.91,False,,0,0.00,137.13,939573,13.85,191.98,False,,3,32.44,11.54,1.50,1.00,0.00,0.00,0.00,0.30,0.00,1.500,2.044,0.20,0.00,246.28,2.210,2.044,
INDP,2026-06-11,10:25:00,3.24,3.12,3.37,30000,10:27:00,3.23,trail_stop,-219.46,-0.23,False,,0,0.00,56.37,2664475,3.09,-0.82,False,,3,6.67,4.74,3.00,1.00,0.30,0.30,0.30,0.30,0.00,3.400,2.044,0.20,0.00,41.15,6.915,2.044,
CRE,2026-06-12,10:23:00,3.17,3.04,3.43,20000,10:33:00,3.38,trail_stop,4349.40,6.87,False,,0,0.00,29.01,504064,2.29,0.91,False,,2,11.25,2.76,2.10,2.00,0.00,0.30,0.30,0.30,0.00,2.100,2.439,0.20,0.00,16.18,0.207,2.439,
ASBP,2026-06-16,09:57:00,6.14,5.87,6.75,20000,10:05:00,6.47,trail_stop,6511.86,5.30,False,,0,0.00,26.74,1056507,6.14,-6.02,False,,3,6.91,4.01,2.00,2.00,0.30,-0.30,0.30,0.30,0.20,2.000,1.362,0.20,0.00,15.07,6.795,1.362,
LSF,2026-06-16,09:43:00,4.9,4.64,5.39,2302,10:20:00,4.63,stop,-636.79,-5.64,False,,0,0.00,15.6,57573,7.28,4.44,False,,2,10.87,7.82,1.70,2.00,0.00,-0.30,0.30,0.30,0.20,1.700,1.362,0.20,0.00,17.12,1.272,1.362,
LPA,2026-06-18,09:45:00,4.24,4.12,4.44,12780,09:46:00,4.11,stop,-1704.33,-3.14,False,,0,0.00,25.14,639041,0.23,31.53,False,,3,5.53,1.22,1.60,1.00,0.30,0.00,0.30,0.00,0.00,1.600,1.048,0.00,0.00,39.79,0.846,1.048,
MF,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5286.31,-6.06,False,,0,0.00,41.8,2680369,2.94,0.84,False,,3,22.19,4.85,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.195,0.20,0.00,41.80,0.039,1.195,
UBXG,2026-06-26,10:17:00,7.95,7.49,8.72,10967,11:41:00,7.47,stop,-5286.31,-6.06,False,,0,0.00,41.8,2680369,2.94,0.84,False,,3,22.19,4.85,1.70,1.00,0.00,0.30,0.00,0.00,0.20,1.700,1.195,0.20,0.00,41.80,0.039,1.195,
WXM,2026-07-06,09:50:00,5.18,5.04,5.45,3057,09:53:00,5.53,exhaust+trail_stop,1187.40,7.50,False,,0,0.00,88.74,152858,2.09,15.15,False,,3,7.10,2.43,2.30,1.00,0.30,0.30,0.30,0.00,0.20,2.300,1.146,0.20,0.00,20.68,3.901,1.146,
UBXG,2026-07-10,09:50:00,4.86,4.65,5.35,18000,09:54:00,4.63,stop,-4171.31,-4.76,False,,0,0.00,71.34,2865638,6.86,-6.70,False,,2,8.98,7.11,1.50,1.80,0.30,-0.30,0.30,0.00,0.00,1.500,0.842,0.20,0.00,20.76,1.364,0.842,
MIMI,2026-07-13,09:53:00,3.2,3.09,3.42,15000,09:54:00,3.08,stop,-1727.55,-3.60,False,,0,0.00,29.59,2812524,3.16,33.02,False,,2,7.74,3.58,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,0.911,0.20,0.00,47.91,1.478,0.911,
CNXU,2026-07-15,10:36:00,12.31,12.00,12.69,1870,10:45:00,11.96,stop,-649.36,-2.82,False,,0,0.00,40.17,93540,2.20,3.16,False,,3,5.01,3.50,1.60,1.00,0.30,0.30,0.30,-0.50,0.00,1.600,0.798,0.20,0.00,43.79,4.935,0.798,
RBNE,2026-07-16,10:39:00,4.8,4.69,5.04,13960,10:49:00,4.67,stop,-1856.05,-2.77,False,,0,0.00,45.83,387808,2.48,-1.14,False,,2,6.22,2.92,2.00,1.80,0.30,0.00,0.00,-0.50,0.00,2.000,0.711,0.20,0.00,21.53,0.867,0.711,
XPON,2026-07-21,10:43:00,3.31,3.20,3.50,2241,12:04:00,3.42,trail_stop,253.29,3.41,False,,0,0.00,35.38,112052,7.05,882.27,False,,2,6.45,7.19,1.80,1.00,0.30,0.00,0.30,0.00,0.00,1.800,0.915,0.20,0.00,1066.67,9.892,0.915,
AKAN,2026-07-27,10:27:00,6.27,6.14,6.52,12756,10:42:00,6.12,stop,-1908.55,-2.39,False,,0,0.00,17.12,318942,3.71,-16.56,False,,3,6.95,4.20,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.787,0.20,0.00,17.12,1.090,0.787,
OPAD,2026-08-04,09:42:00,4.01,3.84,4.28,2028,10:21:00,4.14,trail_stop,255.54,3.14,False,,0,0.00,42.41,50731,2.09,-4.38,False,,3,13.18,3.42,2.30,2.00,0.00,0.30,0.30,0.30,0.20,2.300,1.299,0.20,0.00,18.67,1.311,1.299,
OESX,2026-08-06,09:58:00,19.81,19.05,20.94,2493,10:03:00,18.99,stop,-2047.56,-4.15,False,,0,0.00,23.25,69285,9.39,3.24,False,,3,6.24,10.98,2.30,1.80,0.30,0.00,0.30,0.30,0.20,2.300,1.318,0.20,0.00,24.10,1.099,1.318,
TJGC,2026-08-18,10:22:00,4.97,4.75,5.47,22000,10:33:00,4.73,stop,-5210.23,-4.76,False,,0,0.00,41.09,1223937,14.97,-2.74,False,,2,14.12,14.99,2.20,1.00,0.00,0.00,0.30,-0.50,0.20,2.200,0.555,0.20,0.00,35.52,2.779,0.555,
BCAB,2026-08-24,10:02:00,3.52,3.38,3.72,2380,10:32:00,3.84,trail_stop,761.87,9.09,False,,0,0.00,29.03,59516,5.21,2.83,False,,2,8.87,7.03,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.617,0.20,0.00,15.16,0.246,0.617,
INCR,2026-08-24,09:13:00,6.14,5.87,6.75,3235,09:14:00,5.85,stop,-946.56,-4.76,False,,0,0.00,21.67,161774,6.99,370.93,False,,3,49.63,6.61,1.50,1.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.617,0.20,0.00,598.77,0.999,0.617,
RDAC,2026-08-24,10:18:00,5.98,5.88,6.15,18000,10:21:00,6.03,trail_stop,937.80,0.87,False,,0,0.00,29.16,901995,2.22,-8.35,False,,2,17.86,2.72,2.30,1.80,0.00,0.30,0.30,-0.50,0.00,2.300,0.617,0.20,0.00,22.70,1.106,0.617,
TMCR,2026-08-24,10:18:00,5.73,5.48,6.30,2548,10:27:00,5.46,stop,-696.01,-4.76,False,,0,0.00,26.53,70818,8.28,-2.29,False,,3,6.04,6.70,1.70,1.80,0.30,-0.30,0.00,-0.50,0.00,1.700,0.617,0.20,0.00,22.04,14.235,0.617,
VCIG,2026-08-24,09:50:00,3.51,3.39,3.76,15000,09:58:00,3.38,stop,-1914.30,-3.64,False,,0,0.00,25.86,1394997,4.13,1403.05,False,,2,7.43,3.87,1.50,1.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.617,0.20,0.00,1538.37,4.208,0.617,
