day,symbol,entry_m,rr,why
2025-01-22,FN,589,0.4741535580524324,pp+stop
2025-01-22,AOSL,592,-1.0393423423423414,stop
2025-01-22,SMCX,604,-1.0319865771812082,stop
2025-01-22,WGS,606,0.4721830985915516,pp+stop
2025-01-22,LUNR,614,-1.055390243902439,stop
2025-01-22,RDNT,619,1.5,pp+target
2025-01-22,DXYZ,726,-1.0715808183868587,stop
2025-01-22,GRAL,754,1.5,pp+target
2025-01-22,FTAI,798,1.4342596978788338,pp+eod
2025-01-23,PLTU,578,-1.0312134831460673,stop
2025-01-23,BITU,579,0.47766544117647103,pp+stop
2025-01-23,BITX,579,0.4789900662251646,pp+stop
2025-01-23,MSTX,579,-1.0321973482916864,stop
2025-01-23,JANX,611,1.5,pp+target
2025-01-23,PLXS,612,-1.0593030303030355,stop
2025-01-23,FTAI,634,0.4803441295546564,pp+stop
2025-01-23,LEU,644,0.4729575355068728,pp+stop
2025-01-23,TEM,661,1.5,pp+target
2025-01-23,GRAL,689,-1.069529411764707,stop
2025-01-23,PLAY,698,-1.0956440677966077,stop
2025-01-23,IMCR,780,-1.0660204081632672,stop
2025-01-24,GRAL,594,1.5,pp+target
2025-01-24,GDS,596,-0.6017699115044269,eod
2025-01-24,NBIS,602,1.5,pp+target
2025-01-24,NEE,608,1.5,pp+target
2025-01-24,CYTK,652,0.4694024390243918,pp+stop
2025-01-24,BE,659,0.454718749999999,pp+stop
2025-01-24,OKLO,681,-1.0536538461538418,stop
2025-01-24,AOSL,728,-1.0542297297297272,stop
2025-01-24,EWTX,772,-1.0419558823529411,stop
2025-01-24,NVDS,775,0.7415254237288145,pp+eod
2025-01-27,JANX,582,-1.0344076923076932,stop
2025-01-27,SWTX,584,0.47098461538461517,pp+stop
2025-01-27,TMDX,585,0.4712050691244229,pp+stop
2025-01-27,ASAN,588,1.5,pp+target
2025-01-27,MDB,607,1.5,pp+target
2025-01-27,WEBL,611,1.5,pp+target
2025-01-27,MNDY,641,-1.087432525951557,stop
2025-01-27,TREE,642,-1.2924975180825322,stop
2025-01-27,FOA,681,-1.1311870503597177,stop
2025-01-27,SOXS,689,1.5,pp+target
2025-01-27,PRCT,708,-1.0858956838628804,stop
2025-01-28,JXN,601,-1.0814873949579824,stop
2025-01-28,RDDT,601,-1.0698175182481802,stop
2025-01-28,CRWD,603,1.5,pp+target
2025-01-28,ETSY,603,-1.0788661971831026,stop
2025-01-28,NCLH,610,-1.0722631578947406,stop
2025-01-28,DDOG,620,-1.091128048780488,stop
2025-01-28,ASAN,621,1.5,pp+target
2025-01-28,KVYO,628,0.47436871508380074,pp+stop
2025-01-28,APPN,654,0.4616967213114723,pp+stop
2025-01-28,SNOW,661,-1.0743119999999977,stop
2025-01-28,LAKE,722,0.8011363636363658,pp+eod
2025-01-29,GRAL,582,-1.0615555555555543,stop
2025-01-29,OKLO,586,1.5,pp+target
2025-01-29,NNE,587,0.48558482810164366,pp+stop
2025-01-29,PGR,588,-1.0909907918968684,stop
2025-01-29,VBTX,590,1.510526315789479,pp+eod
2025-01-29,CAVA,603,0.31120331950207514,eod
2025-01-29,PSIX,616,-1.0540667697860253,stop
2025-01-29,NVD,643,0.47405179615705917,pp+stop
2025-01-29,LB,697,0.4706956521739104,pp+stop
2025-01-30,KEX,578,1.5,pp+target
2025-01-30,TSDD,579,0.4885220125786179,pp+stop
2025-01-30,RDW,586,-1.0602307692307664,stop
2025-01-30,TSLQ,586,1.5,pp+target
2025-01-30,SMTC,595,-1.0695263157894779,stop
2025-01-30,DGX,601,-1.0901639344262246,stop
2025-01-30,AAOI,604,-1.0610652173913018,stop
2025-01-30,VST,611,1.5,pp+target
2025-01-30,ALGM,647,-1.0793559322033848,stop
2025-01-30,MBUU,689,-1.0504606060606037,stop
2025-01-30,GCT,690,0.028571428571429733,eod
2025-01-30,CMPR,737,0.45479603805551555,pp+stop
2025-01-31,PTIR,586,1.5,pp+target
2025-01-31,TSLT,586,1.5,pp+target
2025-01-31,CRDO,593,1.5,pp+target
2025-01-31,PLTU,593,0.4741190102120963,pp+stop
2025-01-31,ARQQ,603,1.5,pp+target
2025-01-31,QMCO,619,1.5,pp+target
2025-01-31,NAMS,627,0.4584363636363608,pp+stop
2025-01-31,SMR,629,1.5,pp+target
2025-01-31,BOOT,631,-1.0845671641791084,stop
2025-01-31,LUNR,650,-1.0755483870967795,stop
2025-01-31,OKLO,673,-1.0747796610169478,stop
2025-01-31,BEN,725,1.5,pp+target
2025-02-03,NNE,578,0.4808020833333348,pp+stop
2025-02-03,MSTX,579,-1.0300039750584558,stop
2025-02-03,TLN,579,0.4734336492890992,pp+stop
2025-02-03,VRNA,583,-1.0459439999999973,stop
2025-02-03,ALAB,594,1.5,pp+target
2025-02-03,GDXU,597,-1.0856458333333394,stop
2025-02-03,GH,598,-1.0847706422018337,stop
2025-02-03,RIOX,611,1.5,pp+target
2025-02-03,BITU,617,1.5,pp+target
2025-02-03,HWKN,623,1.5,pp+target
2025-02-03,CONL,624,0.48425185185185066,pp+stop
2025-02-03,HOOD,626,0.9540229885057443,pp+eod
2025-02-04,IONQ,578,-1.0450442017680688,stop
2025-02-04,UBRL,578,0.5483071841453317,eod
2025-02-04,DAVE,580,-1.0414180672268896,stop
2025-02-04,SWTX,580,1.5,pp+target
2025-02-04,OILU,587,1.0987341772151915,pp+eod
2025-02-04,NVDU,604,0.45598726114649285,pp+stop
2025-02-04,INSW,629,0.4148936170212782,eod
2025-02-04,CTS,837,-1.085441441441446,stop
2025-02-05,GRAL,584,1.5,pp+target
2025-02-05,MWA,586,1.5,pp+target
2025-02-05,AAOI,590,1.5,pp+target
2025-02-05,ATEN,601,1.1428571428571495,pp+eod
2025-02-05,HIMS,617,-1.0529756097560936,stop
2025-02-05,LABU,623,-0.054263565891478335,eod
2025-02-05,KLIC,631,-1.0812777777777733,stop
2025-02-05,MIRM,666,-1.0426741130091994,stop
2025-02-05,AMTM,778,-0.10810810810810552,eod
2025-02-06,ENTG,579,0.6666666666666693,eod
2025-02-06,DGII,580,1.5,pp+target
2025-02-06,PLTU,586,1.5,pp+target
2025-02-06,PTIR,586,1.5,pp+target
2025-02-06,PLTR,610,1.5,pp+target
2025-02-06,ACMR,615,1.5,pp+target
2025-02-06,AOSL,685,1.5,pp+target
2025-02-06,NTGR,805,1.5,pp+target
2025-02-07,ARWR,579,-1.4390954621338654,stop
2025-02-07,QLYS,581,-1.0353341902313626,stop
2025-02-07,NNE,586,0.4767115384615388,pp+stop
2025-02-07,SMCX,586,0.48077311185282917,pp+stop
2025-02-07,SOXS,615,-1.0803725490196097,stop
2025-02-07,VCTR,621,-0.2195202103187655,eod
2025-02-07,INOD,624,0.4748365624628535,pp+stop
2025-02-07,PLTU,639,0.47690199544347417,pp+stop
2025-02-07,NBIS,766,1.5,pp+target
2025-02-07,RIOX,819,-1.1227345688019887,stop
2025-02-10,CLS,577,-1.0272340092935617,stop
2025-02-10,NVDL,587,-0.03703703703704016,eod
2025-02-10,NVDU,587,-0.10225197808886811,eod
2025-02-10,SMR,606,-1.0304046242774556,stop
2025-02-10,AAOI,634,-1.035113636363635,stop
2025-02-10,SMCI,695,-1.0637584423978013,stop
2025-02-10,RKLB,709,1.5,pp+target
2025-02-10,DOCS,724,-1.098941176470595,stop
2025-02-10,CDNA,775,1.5,pp+target
2025-02-11,YETI,594,-1.096282051282059,stop
2025-02-11,MPLN,599,0.48027110766847514,pp+stop
2025-02-11,INTC,607,1.5,pp+target
2025-02-11,EDU,643,1.4085365853658502,pp+eod
2025-02-11,GCT,651,-1.0685764573359562,stop
2025-02-11,LEU,656,-1.0938400000000001,stop
2025-02-11,INSP,663,0.4689387755102054,pp+stop
2025-02-11,PDD,665,-1.0870444444444416,stop
2025-02-11,GEO,778,-1.089935483870966,stop
2025-02-11,GRRR,778,-1.0528249999999983,stop
2025-02-11,JAZZ,795,-0.1452991452991431,eod
2025-02-12,PTIR,581,1.5,pp+target
2025-02-12,RDW,581,0.472711764705881,pp+stop
2025-02-12,PLTU,582,1.5,pp+target
2025-02-12,LEU,584,-1.035301252312079,stop
2025-02-12,COOP,586,-1.0912500000000025,stop
2025-02-12,OKLO,593,1.5,pp+target
2025-02-12,NNE,614,0.4656052631578969,pp+stop
2025-02-12,TSLR,625,1.5,pp+target
2025-02-12,GNRC,639,0.8244094488188969,pp+eod
2025-02-12,MPLN,704,1.5,pp+target
2025-02-12,KSPI,833,0.9191616766467079,pp+eod
2025-02-13,CXT,586,-1.2087636363636405,stop
2025-02-13,PLMR,586,1.5,pp+target
2025-02-13,WMB,587,1.5,pp+target
2025-02-13,PAG,588,-1.0455360618722587,stop
2025-02-13,EH,603,-1.067236842105261,stop
2025-02-13,SERV,603,-1.040720221606646,stop
2025-02-13,PPC,614,-1.052614583333336,stop
2025-02-13,LMND,615,2.0,target
2025-02-13,ESTA,620,-1.0814358974358942,stop
2025-02-13,SMCX,636,0.4831089385474854,pp+stop
2025-02-13,SHOP,644,-1.0763212121212105,stop
2025-02-13,ES,737,-0.4684684684684715,eod
2025-02-14,MATW,582,-0.872549019607844,eod
2025-02-14,BBIO,586,0.47357936507936443,pp+stop
2025-02-14,SMCI,586,1.1529658395766074,pp+eod
2025-02-14,PPC,590,-1.0768194444444428,stop
2025-02-14,ALGS,625,-1.0645882352941176,stop
2025-02-14,BHF,655,0.26143790849672627,eod
2025-02-14,SMCL,781,-1.1263418803418765,stop
2025-02-14,DELL,802,-1.0749150326797399,stop
2025-02-14,CYTK,832,-1.0652741131632977,stop
2025-02-18,AOSL,577,-1.0393901573930393,stop
2025-02-18,NNE,580,-1.0453274169692073,stop
2025-02-18,LUNR,604,0.4659165103189492,pp+stop
2025-02-18,ODD,605,-1.0985217391304274,stop
2025-02-18,MRNA,607,0.475625,pp+stop
2025-02-18,TGS,609,0.4733235294117646,pp+stop
2025-02-18,UPST,610,-0.4325955734406451,eod
2025-02-18,CRS,625,1.0174291938997817,pp+eod
2025-02-18,PAM,628,0.39146022727272795,pp+stop
2025-02-18,MRUS,725,-1.0948764044943828,stop
2025-02-18,NE,770,-1.0894029850746252,stop
2025-02-19,ASTS,579,-1.0270362765229304,stop
2025-02-19,ACMR,586,1.5,pp+target
2025-02-19,RUSHA,587,-1.0569639639639612,stop
2025-02-19,TSLL,590,-1.0410479302832243,stop
2025-02-19,MSB,604,1.5,pp+target
2025-02-19,TX,679,0.057142857142859466,eod
2025-02-19,BKSY,691,-1.0528749999999965,stop
2025-02-19,SOC,698,-1.049003117206984,stop
2025-02-19,SMCI,738,1.4999999999999967,pp+target
2025-02-19,KRYS,757,0.46879390681003735,pp+stop
2025-02-19,NPO,765,0.30665833333333603,pp+stop
2025-02-19,CELH,785,-1.0973305566073392,stop
2025-02-20,LKQ,586,-1.044000000000002,stop
2025-02-20,TSLQ,594,-1.0477631175207112,stop
2025-02-20,DINO,595,0.9064516129032198,pp+eod
2025-02-20,EWTX,684,1.5,pp+target
2025-02-20,SMCX,714,0.48200819195909883,pp+stop
2025-02-20,SMCI,721,0.47277682674114946,pp+stop
2025-02-20,MSB,731,-1.5549614112458705,stop
2025-02-20,GME,774,-0.3865384615384602,eod
2025-02-21,RYAN,587,0.4383673469387693,pp+stop
2025-02-21,CWAN,613,-1.0923088235294125,stop
2025-02-21,SARK,625,1.5,pp+target
2025-02-21,EWTX,672,-1.1788602150537615,stop
2025-02-21,TSLQ,698,1.5,pp+target
2025-02-21,TSDD,699,1.5,pp+target
2025-02-21,UVIX,760,1.5,pp+target
2025-02-21,MRNA,776,-1.0282530612244902,stop
2025-02-21,VIXY,793,-1.0945333333333382,stop
2025-02-24,GH,583,-1.0605666079414544,stop
2025-02-24,SMCL,586,-1.023295597484275,stop
2025-02-24,MSTZ,588,1.5,pp+target
2025-02-24,TSDD,599,-1.0364710743801675,stop
2025-02-24,TSLQ,599,-1.0356365116515753,stop
2025-02-24,UVIX,599,1.5,pp+target
2025-02-24,NVD,605,-1.0408697619047669,stop
2025-02-24,SRTY,608,-1.0714999999999955,stop
2025-02-24,NVDS,637,0.4603389830508493,pp+stop
2025-02-24,FDP,653,0.4543787878787868,pp+stop
2025-02-24,GRAL,714,1.5,pp+target
2025-02-24,TNDM,723,-0.6170212765957444,eod
2025-02-25,TSLQ,587,1.5,pp+target
2025-02-25,AS,588,-1.0552399999999977,stop
2025-02-25,IART,588,1.5,pp+target
2025-02-25,NVD,593,-1.0273134328358227,stop
2025-02-25,UVIX,606,0.4847803738317758,pp+stop
2025-02-25,NVDS,619,-1.0753636363636365,stop
2025-02-25,SOXS,619,-1.0584444444444425,stop
2025-02-25,TSDD,639,0.47548871470393816,pp+stop
2025-02-25,NAIL,653,-1.0937349702569337,stop
2025-02-25,CECO,662,-1.0563333333333325,stop
2025-02-25,BBW,711,1.5,pp+target
2025-02-25,MPLN,735,-1.0476441084713253,stop
2025-02-26,MAN,587,-1.0780684931506839,stop
2025-02-26,CRDO,588,-1.0316832304580115,stop
2025-02-26,INOD,588,-1.0608616562948763,stop
2025-02-26,ASTS,590,-1.0261015406793392,stop
2025-02-26,DXYZ,594,-1.0808387658227903,stop
2025-02-26,MRUS,610,-1.0689924812030027,stop
2025-02-26,DOCN,656,-1.0908421052631516,stop
2025-02-26,LNTH,668,-1.0949800000000067,stop
2025-02-26,MSTY,701,-1.067505030181092,stop
2025-02-26,MLTX,731,-1.0974883720930175,stop
2025-02-26,XENE,804,-1.0641803278688515,stop
2025-02-27,CORT,578,-1.0376357056694792,stop
2025-02-27,DQ,586,-1.048127659574468,stop
2025-02-27,JKS,586,-0.06206896551723901,eod
2025-02-27,SRPT,586,-1.0401558935361213,stop
2025-02-27,NAMS,591,-0.45283018867924807,eod
2025-02-27,SOXS,595,0.47519767441860583,pp+stop
2025-02-27,ZK,616,1.5,pp+target
2025-02-27,ESTA,678,1.5,pp+target
2025-02-27,PENN,698,-1.086375000000002,stop
2025-02-27,INVH,755,-0.2631578947368303,eod
2025-02-28,ATAT,581,1.5,pp+target
2025-02-28,GRRR,582,0.4803934169279003,pp+stop
2025-02-28,HIMS,586,0.48172268907562954,pp+stop
2025-02-28,GDS,588,1.5,pp+target
2025-02-28,ERIE,601,-1.067784469096676,stop
2025-02-28,NNE,607,1.5,pp+target
2025-02-28,MRVL,626,-1.0885951219512249,stop
2025-02-28,FUN,650,0.45519999999999783,pp+stop
2025-02-28,KNTK,654,-1.0860958904109548,stop
2025-02-28,AS,683,-1.0981666666666685,stop
2025-02-28,GTLS,723,-1.0923431372549,stop
2025-02-28,RKLB,740,-1.0967417345471944,stop
2025-03-03,SPHR,577,-1.0234628474191714,stop
2025-03-03,SOXS,580,-1.0289740259740272,stop
2025-03-03,NVD,582,1.5,pp+target
2025-03-03,DAVE,590,-1.0528736842105253,stop
2025-03-03,ETHD,596,0.376735669642855,pp+stop
2025-03-03,BITI,601,-1.0869242586638101,stop
2025-03-03,RDDT,624,-1.0962977528089937,stop
2025-03-03,KNSA,639,0.4672272727272752,pp+stop
2025-03-03,LMND,642,-1.0468414634146328,stop
2025-03-03,MSTZ,647,0.4778818181818189,pp+stop
2025-03-03,BOIL,680,1.5,pp+target
2025-03-03,UNG,702,-1.059749999999998,stop
2025-03-04,GRAL,591,0.4838013100436677,pp+stop
2025-03-04,UVIX,604,1.5,pp+target
2025-03-04,HIBS,608,-1.061526315789472,stop
2025-03-04,SOXS,609,0.4632322965842813,pp+stop
2025-03-04,TSDD,620,-1.0552631578947353,stop
2025-03-04,TSLQ,620,-1.0315632162997983,stop
2025-03-04,DQ,632,-1.048780487804877,stop
2025-03-04,ACMR,660,1.5,pp+target
2025-03-04,SMCI,685,1.5,pp+target
2025-03-04,PRAX,704,-1.098355555555575,stop
2025-03-04,NVDL,719,0.4774791666666681,pp+stop
2025-03-04,NVDU,719,1.5,pp+target
2025-03-05,CE,577,1.4646838907804298,pp+eod
2025-03-05,GDXU,582,1.4636261649982745,pp+eod
2025-03-05,AAON,601,-1.0768851674641091,stop
2025-03-05,BOIL,604,-1.0685931034482712,stop
2025-03-05,NUGT,608,1.2031467557783304,pp+eod
2025-03-05,SITM,636,1.5,pp+target
2025-03-05,SE,749,1.5,pp+target
2025-03-06,TECH,580,-1.0395924764890283,stop
2025-03-06,TSLQ,585,-1.0471727272727274,stop
2025-03-06,BJ,586,0.4692638888888872,pp+stop
2025-03-06,SG,590,0.48448051948051873,pp+stop
2025-03-06,ASTS,592,-1.024816479400749,stop
2025-03-06,CONL,601,1.5,pp+target
2025-03-06,HOOD,619,-1.0790164744645847,stop
2025-03-06,S,620,-1.0800980392156845,stop
2025-03-06,ELVN,643,-0.6956521739130428,eod
2025-03-06,BOOT,644,0.4590833333333329,pp+stop
2025-03-06,HZO,690,-1.08839285714286,stop
2025-03-06,ETHD,767,-1.0616986462625047,stop
2025-03-07,ENPH,583,0.48228714475892775,pp+stop
2025-03-07,ROOT,585,-1.051219831801291,stop
2025-03-07,APP,586,0.4752413162705643,pp+stop
2025-03-07,PLTU,587,-1.0326117647058808,stop
2025-03-07,TARS,598,-1.075160919540222,stop
2025-03-07,TDW,627,-1.0919361702127703,stop
2025-03-07,WLDN,631,-1.0670253780636199,stop
2025-03-07,CPB,644,1.5,pp+target
2025-03-07,CART,646,-1.0807708333333328,stop
2025-03-07,WEBS,683,1.5,pp+target
2025-03-07,SARK,690,1.5,pp+target
2025-03-07,TSDD,711,-1.0621810344827591,stop
2025-03-10,ELF,580,0.48760399334442583,pp+stop
2025-03-10,NAIL,582,1.5,pp+target
2025-03-10,PLAY,584,1.5,pp+target
2025-03-10,HIMS,585,-1.0256916116591286,stop
2025-03-10,MSTZ,592,0.4858269230769222,pp+stop
2025-03-10,DIN,613,-1.0983636363636338,stop
2025-03-10,NVD,647,-1.0560769230769265,stop
2025-03-10,SG,692,0.4650422535211292,pp+stop
2025-03-10,ROOT,709,-1.0312971026470519,stop
2025-03-11,GH,577,1.5,pp+target
2025-03-11,PLTU,578,-1.0217272727272737,stop
2025-03-11,MSGE,581,-1.0371394109960774,stop
2025-03-11,KRMN,583,0.43653960396039415,pp+stop
2025-03-11,ETHD,629,1.5,pp+target
2025-03-11,VIXY,643,-1.0535648148148167,stop
2025-03-11,GRRR,666,0.48274675324675353,pp+stop
2025-03-12,NBIS,577,-1.0290860215053754,stop
2025-03-12,GXO,605,-1.0957750000000073,stop
2025-03-12,SMMT,607,-1.0333181818181842,stop
2025-03-12,MSTZ,616,0.4826386757838555,pp+stop
2025-03-12,PCVX,627,-1.090123456790115,stop
2025-03-12,TSLQ,664,-1.0353293288886112,stop
2025-03-12,TSDD,667,-1.039586837597391,stop
2025-03-12,IONQ,713,1.1276595744680817,pp+eod
2025-03-12,VST,758,-1.0901159420289828,stop
2025-03-13,MRNA,577,-1.0243605442176857,stop
2025-03-13,TSDD,578,1.5,pp+target
2025-03-13,TSLQ,578,1.5,pp+target
2025-03-13,CPRI,579,-1.056094339622636,stop
2025-03-13,WEBS,595,-1.2825949367088614,stop
2025-03-13,BABX,611,0.4346710526315791,pp+stop
2025-03-13,MSTX,632,-1.0495106382978727,stop
2025-03-13,BOIL,650,-1.044772727272728,stop
2025-03-13,BWMN,662,-1.042867924528301,stop
2025-03-13,FCX,685,-1.0933170731707336,stop
2025-03-13,AGQ,700,-1.0593289473684235,stop
2025-03-13,SQQQ,769,-1.0671034482758577,stop
2025-03-14,SNDK,580,0.48151181431658224,pp+stop
2025-03-14,PSIX,592,0.46039189189189317,pp+stop
2025-03-14,TGTX,592,-1.0476757021955143,stop
2025-03-14,TSLQ,602,-1.0342153967675307,stop
2025-03-14,VEON,603,-0.07957823535262949,eod
2025-03-14,TSDD,630,-1.0648952166064936,stop
2025-03-14,PLTU,640,0.47252319109461854,pp+stop
2025-03-14,SMMT,664,-1.1258749999999853,stop
2025-03-14,CGON,759,-1.0636590909090875,stop
2025-03-14,CAR,787,1.5,pp+target
2025-03-17,LIVN,577,0.30645161290322165,eod
2025-03-17,SOXL,577,0.47535651738804063,eod
2025-03-17,BABX,588,1.5,pp+target
2025-03-17,KMTS,590,-1.0262289156626507,stop
2025-03-17,CWEB,599,1.0783336467933022,pp+eod
2025-03-17,INTW,607,0.48142499999999927,pp+stop
2025-03-17,EWTX,661,-1.1228674698795238,stop
2025-03-17,IPI,676,0.465630952380951,pp+stop
2025-03-18,NVD,599,-1.065382978723401,stop
2025-03-18,MTSR,621,1.5,pp+target
2025-03-18,INTW,622,-1.0549642857142858,stop
2025-03-18,SARK,666,-1.1681150056533607,stop
2025-03-18,MSTX,699,-1.0575002130379234,stop
2025-03-18,SEI,780,-1.0972727272727256,stop
2025-03-19,DXYZ,589,-1.026445205479451,stop
2025-03-19,AFRM,605,1.5,pp+target
2025-03-19,MTSR,614,-1.0975076923076958,stop
2025-03-19,HSAI,615,-1.0409019607843115,stop
2025-03-19,IBTA,641,0.47813297872340244,pp+stop
2025-03-19,DJT,647,1.5,pp+target
2025-03-19,TECX,677,-1.2015853658536608,stop
2025-03-19,RH,684,-1.074298869670023,stop
2025-03-20,HROW,586,-1.0523891092679403,stop
2025-03-20,UBRL,588,0.3511814717789958,pp+stop
2025-03-20,HTHT,595,0.4614497487437223,pp+stop
2025-03-20,SCVL,595,-1.0665238095238063,stop
2025-03-20,CGON,613,-1.0902698412698466,stop
2025-03-20,TWST,643,-1.0964545454545425,stop
2025-03-20,BE,674,-1.097185185185189,stop
2025-03-21,IONX,579,1.5,pp+target
2025-03-21,IONQ,589,0.46861638547326206,pp+stop
2025-03-21,ROKU,604,1.5,pp+target
2025-03-21,TEM,606,-1.0840034554250162,stop
2025-03-21,SMCX,607,0.48097000495785847,pp+stop
2025-03-21,ZK,622,0.12199102407181352,eod
2025-03-21,PLTU,648,1.500000000000002,pp+target
2025-03-21,SMCI,718,1.5,pp+target
2025-03-21,SLP,785,-0.3971328942270422,eod
2025-03-24,LMND,579,-0.3870967741935475,eod
2025-03-24,ROOT,591,-1.0747366176156943,stop
2025-03-24,RPD,594,-1.0360674846625777,stop
2025-03-24,KRUS,595,-1.0357575757575743,stop
2025-03-24,MSTX,604,0.4829073643802416,pp+stop
2025-03-24,CPRX,615,-1.0568047481695175,stop
2025-03-24,SMCX,652,-1.0417662337662337,stop
2025-03-24,TSAT,662,-1.4858596309708625,stop
2025-03-24,ASTS,715,-1.0699249999999991,stop
2025-03-25,EPAC,579,0.43367346938775564,eod
2025-03-25,SEG,633,-1.0478817204301094,stop
2025-03-25,MSTX,645,-1.0457217413122546,stop
2025-03-26,UVIX,599,0.4619529882470628,pp+stop
2025-03-26,WFRD,602,-1.0922258064516173,stop
2025-03-26,NVD,617,1.5,pp+target
2025-03-26,TSLQ,620,-1.0463586079741887,stop
2025-03-26,UVXY,621,-1.0625624999999963,stop
2025-03-26,TSDD,767,0.4649600000000002,pp+stop
2025-03-26,PRAX,825,-1.089200000000011,stop
2025-03-27,EWTX,585,1.5,pp+target
2025-03-27,CCB,596,0.0387811634349073,eod
2025-03-27,IONX,597,0.44713913043478204,pp+stop
2025-03-27,NBIS,601,-1.097539999999995,stop
2025-03-27,TEM,605,-1.0416976744186042,stop
2025-03-27,AAP,619,1.5,pp+target
2025-03-28,OXM,586,1.5,pp+target
2025-03-28,TSDD,610,1.5,pp+target
2025-03-28,TSLQ,610,1.5,pp+target
2025-03-28,SARK,629,0.9228134110787184,pp+eod
2025-03-28,UVXY,630,-1.0630000000000008,stop
2025-03-28,SOXS,658,1.5,pp+target
2025-03-31,GRRR,582,1.5,pp+target
2025-03-31,SMCX,597,0.4571567796610161,pp+stop
2025-03-31,PLTU,607,1.5,pp+target
2025-03-31,PTIR,607,1.5,pp+target
2025-03-31,CELH,610,-1.0775434782608764,stop
2025-03-31,OKLO,655,-1.0822962962962994,stop
2025-03-31,TIPT,687,-0.049180327868854366,eod
2025-03-31,PLTR,749,-1.0895907186593599,stop
2025-04-01,W,589,-1.0691410823331216,stop
2025-04-01,UVIX,612,-1.0447386363636342,stop
2025-04-01,SMCX,646,0.4792951807228899,pp+stop
2025-04-01,APLS,660,0.47417415730337253,pp+stop
