day,symbol,entry_m,rr,why
2025-01-28,CRWD,603,1.0,target
2025-01-28,ETSY,603,-1.0788661971831026,stop
2025-01-28,NCLH,610,-1.0722631578947406,stop
2025-01-28,DDOG,620,-1.091128048780488,stop
2025-01-28,ASAN,621,1.0,target
2025-01-28,MDB,625,0.10037878787878322,eod
2025-01-28,DUOL,627,1.0,target
2025-01-28,APPN,654,1.0,target
2025-01-28,SNOW,661,-1.0743119999999977,stop
2025-01-28,LAKE,722,1.0,target
2025-01-29,GRAL,582,-1.0615555555555543,stop
2025-01-29,OKLO,586,1.0,target
2025-01-29,NNE,587,1.0,target
2025-01-29,PGR,588,-1.0909907918968684,stop
2025-01-29,VBTX,590,1.0,target
2025-01-29,NBIS,595,-1.0546250000000004,stop
2025-01-29,VST,597,1.0,target
2025-01-29,CAVA,603,0.31120331950207514,eod
2025-01-29,ALGS,607,-1.1643913043478284,stop
2025-01-29,PSIX,616,-1.0540667697860253,stop
2025-01-29,LB,697,1.0,target
2025-01-29,NVDS,782,-1.0549374999999999,stop
2025-01-30,KEX,578,1.0,target
2025-01-30,TSDD,579,1.0000000000000024,target
2025-01-30,RDW,586,-1.0602307692307664,stop
2025-01-30,TSLQ,586,1.0,target
2025-01-30,TEM,588,-1.0524615384615406,stop
2025-01-30,FBNC,593,-1.0468260869565253,stop
2025-01-30,SMTC,595,-1.0695263157894779,stop
2025-01-30,CRDO,596,-1.090875000000009,stop
2025-01-30,MSTX,596,-1.0419649122807026,stop
2025-01-30,DGX,601,-1.0901639344262246,stop
2025-01-30,AAOI,604,-1.0610652173913018,stop
2025-01-30,VST,611,1.0,target
2025-01-31,PTIR,586,1.0,target
2025-01-31,TSLT,586,1.0,target
2025-01-31,CRDO,593,1.0,target
2025-01-31,PLTU,593,1.0,target
2025-01-31,ARQQ,603,1.0,target
2025-01-31,ALAB,607,1.0,target
2025-01-31,STEL,610,-1.0872923076923044,stop
2025-01-31,QMCO,619,1.0,target
2025-01-31,NAMS,627,1.0,target
2025-01-31,RKLB,627,-1.0391999999999986,stop
2025-01-31,SMR,629,1.0,target
2025-01-31,SMCI,655,-1.04597888409371,stop
2025-02-03,NNE,578,1.0,target
2025-02-03,MSTX,579,-1.0300039750584558,stop
2025-02-03,TLN,579,1.0,target
2025-02-03,VRNA,583,-1.0459439999999973,stop
2025-02-03,ENPH,588,-1.0764938271604925,stop
2025-02-03,OKLO,592,-1.0308086066807083,stop
2025-02-03,ALAB,594,1.0,target
2025-02-03,PLAY,594,1.0,target
2025-02-03,GDXU,597,-1.0856458333333394,stop
2025-02-03,GH,598,-1.0847706422018337,stop
2025-02-03,RIOX,611,1.0,target
2025-02-03,BITU,617,1.0,target
2025-02-04,IONQ,578,-1.0450442017680688,stop
2025-02-04,UBRL,578,0.5483071841453317,eod
2025-02-04,DAVE,580,-1.0414180672268896,stop
2025-02-04,SWTX,580,1.0,target
2025-02-04,OILU,587,1.0,target
2025-02-04,NVDU,604,1.0,target
2025-02-04,SMCX,608,-1.1913813116656968,stop
2025-02-04,INSW,629,0.4148936170212782,eod
2025-02-04,BOIL,636,1.0,target
2025-02-04,AAOI,683,1.0,target
2025-02-04,PBF,717,0.7352941176470591,eod
2025-02-04,CTS,837,-1.085441441441446,stop
2025-02-05,GRAL,584,1.0,target
2025-02-05,MWA,586,1.0,target
2025-02-05,AAOI,590,1.0,target
2025-02-05,ATEN,601,1.0,target
2025-02-05,HIMS,617,-1.0529756097560936,stop
2025-02-05,NUGT,618,-1.0672736758684445,stop
2025-02-05,LABU,623,-0.054263565891478335,eod
2025-02-05,KLIC,631,-1.0812777777777733,stop
2025-02-05,SMR,649,1.0,target
2025-02-05,MIRM,666,-1.0426741130091994,stop
2025-02-05,LB,672,1.0,target
2025-02-05,TEM,725,-0.3625000000000002,eod
2025-02-06,ENTG,579,0.6666666666666693,eod
2025-02-06,DGII,580,1.0,target
2025-02-06,PLTU,586,1.0,target
2025-02-06,PTIR,586,1.0,target
2025-02-06,SAIA,587,-1.1638863636363692,stop
2025-02-06,ASTS,601,-1.0490370370370359,stop
2025-02-06,SMCI,606,1.0,target
2025-02-06,NX,622,0.5,eod
2025-02-06,ZK,637,-1.0710526315789501,stop
2025-02-06,IDCC,653,-1.076329067641686,stop
2025-02-06,BBAR,657,-1.1687477574452794,stop
2025-02-06,AOSL,685,1.0,target
2025-02-07,ARWR,579,-1.4390954621338654,stop
2025-02-07,QLYS,581,-1.0353341902313626,stop
2025-02-07,NNE,586,1.0,target
2025-02-07,SMCX,586,1.0,target
2025-02-07,CONL,590,-1.0443297872340462,stop
2025-02-07,SOXS,615,-1.0803725490196097,stop
2025-02-07,VCTR,621,-0.2195202103187655,eod
2025-02-07,INOD,624,1.0,target
2025-02-07,PLTU,639,1.0,target
2025-02-07,NBIS,766,1.0,target
2025-02-07,RIOX,819,-1.1227345688019887,stop
2025-02-10,CLS,577,-1.0272340092935617,stop
2025-02-10,NVDL,587,-0.03703703703704016,eod
2025-02-10,NVDU,587,-0.10225197808886811,eod
2025-02-10,SMR,606,-1.0304046242774556,stop
2025-02-10,AAOI,634,-1.035113636363635,stop
2025-02-10,SMCI,695,-1.0637584423978013,stop
2025-02-10,RKLB,709,1.0,target
2025-02-10,DOCS,724,-1.098941176470595,stop
2025-02-10,CDNA,775,1.0,target
2025-02-11,YETI,594,-1.096282051282059,stop
2025-02-11,MPLN,599,1.0,target
2025-02-11,INTC,607,1.0,target
2025-02-11,EDU,643,1.0,target
2025-02-11,GCT,651,-1.0685764573359562,stop
2025-02-11,LEU,656,-1.0938400000000001,stop
2025-02-11,INSP,663,1.0,target
2025-02-11,PDD,665,-1.0870444444444416,stop
2025-02-11,TSLQ,679,1.0,target
2025-02-11,GEO,778,-1.089935483870966,stop
2025-02-11,GRRR,778,-1.0528249999999983,stop
2025-02-11,BHVN,786,1.0,target
2025-02-12,PTIR,581,1.0,target
2025-02-12,RDW,581,1.0,target
2025-02-12,PLTU,582,1.0,target
2025-02-12,LEU,584,-1.035301252312079,stop
2025-02-12,COOP,586,-1.0912500000000025,stop
2025-02-12,OKLO,593,1.0,target
2025-02-12,R,598,-1.0782736077481792,stop
2025-02-12,NNE,614,1.0,target
2025-02-12,PAM,616,-1.0557071428571425,stop
2025-02-12,GFS,619,1.0,target
2025-02-12,DXYZ,620,1.0,target
2025-02-12,TSLR,625,1.0,target
2025-02-13,CXT,586,-1.2087636363636405,stop
2025-02-13,PLMR,586,1.0,target
2025-02-13,WMB,587,1.0,target
2025-02-13,PAG,588,-1.0455360618722587,stop
2025-02-13,ATEX,591,1.0,target
2025-02-13,EH,603,-1.067236842105261,stop
2025-02-13,PPC,614,-1.052614583333336,stop
2025-02-13,SMCX,636,1.0,target
2025-02-13,SHOP,644,-1.0763212121212105,stop
2025-02-13,AAOI,662,-1.0789076556449257,stop
2025-02-13,ES,737,-0.4684684684684715,eod
2025-02-13,ASND,744,-1.0724623115577947,stop
2025-02-14,MATW,582,-0.872549019607844,eod
2025-02-14,BBIO,586,1.0,target
2025-02-14,SMCI,586,1.0,target
2025-02-14,PPC,590,-1.0768194444444428,stop
2025-02-14,GRAL,591,-1.0711812500000077,stop
2025-02-14,SMCX,601,1.0,target
2025-02-14,DAVE,608,-1.0700361445783115,stop
2025-02-14,APP,622,1.0,target
2025-02-14,ALGS,625,-1.0645882352941176,stop
2025-02-14,SMCL,781,-1.1263418803418765,stop
2025-02-14,DELL,802,-1.0749150326797399,stop
2025-02-14,CYTK,832,-1.0652741131632977,stop
2025-02-18,AOSL,577,-1.0393901573930393,stop
2025-02-18,NNE,580,-1.0453274169692073,stop
2025-02-18,LUNR,604,1.0,target
2025-02-18,ODD,605,-1.0985217391304274,stop
2025-02-18,MRNA,607,1.0,target
2025-02-18,TGS,609,1.0,target
2025-02-18,UPST,610,-0.4325955734406451,eod
2025-02-18,CRS,625,1.0,target
2025-02-18,PAM,628,1.0,target
2025-02-18,FOA,664,-0.2931818181818185,eod
2025-02-18,MUU,666,1.0,target
2025-02-19,ASTS,579,-1.0270362765229304,stop
2025-02-19,ACMR,586,1.0,target
2025-02-19,RUSHA,587,-1.0569639639639612,stop
2025-02-19,TSLL,590,-1.0410479302832243,stop
2025-02-19,MSB,604,1.0,target
2025-02-19,NGVT,615,-1.0517741935483869,stop
2025-02-19,TX,679,0.057142857142859466,eod
2025-02-19,BKSY,691,-1.0528749999999965,stop
2025-02-19,SOC,698,-1.049003117206984,stop
2025-02-19,SMCI,738,1.0,target
2025-02-19,KRYS,757,1.0,target
2025-02-19,NPO,765,1.0,target
2025-02-20,LKQ,586,-1.044000000000002,stop
2025-02-20,TSLQ,594,-1.0477631175207112,stop
2025-02-20,DINO,595,1.0,target
2025-02-20,EWTX,684,1.0,target
2025-02-20,SMCX,714,1.0,target
2025-02-20,SMCI,721,1.0,target
2025-02-20,SMCY,723,-1.059298245614034,stop
2025-02-20,NBIS,749,1.0,target
2025-02-20,GME,774,-0.3865384615384602,eod
2025-02-21,RYAN,587,1.0,target
2025-02-21,CWAN,613,-1.0923088235294125,stop
2025-02-21,SARK,625,1.0,target
2025-02-21,EWTX,672,-1.1788602150537615,stop
2025-02-21,TSLQ,698,1.0,target
2025-02-21,TSDD,699,1.0,target
2025-02-21,UVIX,760,1.0,target
2025-02-21,MRNA,776,-1.0282530612244902,stop
2025-02-21,VKTX,781,1.0,target
2025-02-21,VIXY,793,-1.0945333333333382,stop
2025-02-24,GH,583,-1.0605666079414544,stop
2025-02-24,SMCL,586,-1.023295597484275,stop
2025-02-24,MSTZ,588,1.0,target
2025-02-24,TSDD,599,-1.0364710743801675,stop
2025-02-24,TSLQ,599,-1.0356365116515753,stop
2025-02-24,UVIX,599,1.0,target
2025-02-24,NVD,605,-1.0408697619047669,stop
2025-02-24,SRTY,608,-1.0714999999999955,stop
2025-02-24,NVDS,637,1.0,target
2025-02-24,FDP,653,1.0,target
2025-02-24,GRAL,714,1.0,target
2025-02-24,TNDM,723,-0.6170212765957444,eod
2025-02-25,TSLQ,587,1.0,target
2025-02-25,AS,588,-1.0552399999999977,stop
2025-02-25,IART,588,1.0,target
2025-02-25,NVD,593,-1.0273134328358227,stop
2025-02-25,UVIX,606,1.0,target
2025-02-25,NVDS,619,-1.0753636363636365,stop
2025-02-25,SOXS,619,-1.0584444444444425,stop
2025-02-25,TSDD,639,1.0,target
2025-02-25,NAIL,653,-1.0937349702569337,stop
2025-02-25,CECO,662,-1.0563333333333325,stop
2025-02-25,BBW,711,1.0,target
2025-02-25,ECG,712,1.0,target
2025-02-26,MAN,587,-1.0780684931506839,stop
2025-02-26,CRDO,588,-1.0316832304580115,stop
2025-02-26,INOD,588,-1.0608616562948763,stop
2025-02-26,ASTS,590,-1.0261015406793392,stop
2025-02-26,DXYZ,594,-1.0808387658227903,stop
2025-02-26,MRUS,610,-1.0689924812030027,stop
2025-02-26,DOCN,656,-1.0908421052631516,stop
2025-02-26,LNTH,668,-1.0949800000000067,stop
2025-02-26,MSTY,701,-1.067505030181092,stop
2025-02-26,MLTX,731,-1.0974883720930175,stop
2025-02-26,XENE,804,-1.0641803278688515,stop
2025-02-27,CORT,578,-1.0376357056694792,stop
2025-02-27,DQ,586,-1.048127659574468,stop
2025-02-27,JKS,586,-0.06206896551723901,eod
2025-02-27,SRPT,586,-1.0401558935361213,stop
2025-02-27,NAMS,591,-0.45283018867924807,eod
2025-02-27,SOXS,595,1.0,target
2025-02-27,SJM,601,-1.0916302521008348,stop
2025-02-27,ZK,616,1.0,target
2025-02-27,VSEC,632,1.0,target
2025-02-27,HIMS,668,-1.044469999999997,stop
2025-02-27,PENN,698,-1.086375000000002,stop
2025-02-27,INVH,755,-0.2631578947368303,eod
2025-02-28,ATAT,581,1.0,target
2025-02-28,GRRR,582,1.0,target
2025-02-28,HIMS,586,1.0,target
2025-02-28,GDS,588,1.0,target
2025-02-28,TPC,588,1.0,target
2025-02-28,PTIR,589,-1.0356974936117023,stop
2025-02-28,ERIE,601,-1.067784469096676,stop
2025-02-28,COIN,627,-1.0939427312775274,stop
2025-02-28,FUN,650,1.0,target
2025-02-28,AS,683,-1.0981666666666685,stop
2025-02-28,GTLS,723,-1.0923431372549,stop
2025-02-28,RKLB,740,-1.0967417345471944,stop
2025-03-03,SPHR,577,-1.0234628474191714,stop
2025-03-03,SOXS,580,-1.0289740259740272,stop
2025-03-03,NVD,582,1.0,target
2025-03-03,DAVE,590,-1.0528736842105253,stop
2025-03-03,ETHD,596,1.0,target
2025-03-03,BITI,601,-1.0869242586638101,stop
2025-03-03,TECS,601,-1.0766444444444458,stop
2025-03-03,RDDT,624,-1.0962977528089937,stop
2025-03-03,KNSA,639,1.0,target
2025-03-03,LMND,642,-1.0468414634146328,stop
2025-03-03,MSTZ,647,1.0,target
2025-03-03,BOIL,680,1.0,target
2025-03-04,GRAL,591,1.0,target
2025-03-04,UVIX,604,1.0,target
2025-03-04,HIBS,608,-1.061526315789472,stop
2025-03-04,SOXS,609,1.0,target
2025-03-04,UVXY,609,1.0,target
2025-03-04,TSDD,620,-1.0552631578947353,stop
2025-03-04,TSLQ,620,-1.0315632162997983,stop
2025-03-04,VIXY,620,-1.0390867924528278,stop
2025-03-04,ACMR,660,1.0,target
2025-03-04,SMCI,685,1.0,target
2025-03-04,PRAX,704,-1.098355555555575,stop
2025-03-04,NVDL,719,1.0,target
2025-03-05,CE,577,1.0,target
2025-03-05,GDXU,582,1.0,target
2025-03-05,AAON,601,-1.0768851674641091,stop
2025-03-05,BOIL,604,-1.0685931034482712,stop
2025-03-05,NUGT,608,1.0,target
2025-03-05,SITM,636,1.0,target
2025-03-05,CHWY,657,0.8181818181818145,eod
2025-03-05,SOXS,695,-1.0706619718309878,stop
2025-03-05,MSTR,722,1.0,target
2025-03-05,SE,749,1.0,target
2025-03-06,TECH,580,-1.0395924764890283,stop
2025-03-06,TSLQ,585,-1.0471727272727274,stop
2025-03-06,BJ,586,1.0,target
2025-03-06,SG,590,1.0,target
2025-03-06,ASTS,592,-1.024816479400749,stop
2025-03-06,CONL,601,1.0,target
2025-03-06,DRV,603,-1.1122499999999915,stop
2025-03-06,TPB,603,-1.2093256880733911,stop
2025-03-06,BYRN,606,-1.0689714285714262,stop
2025-03-06,CART,607,-1.0587524543120346,stop
2025-03-06,ELVN,643,-0.6956521739130428,eod
2025-03-06,HZO,690,-1.08839285714286,stop
2025-03-07,ENPH,583,1.0,target
2025-03-07,ROOT,585,-1.051219831801291,stop
2025-03-07,APP,586,1.0,target
2025-03-07,PLTU,587,-1.0326117647058808,stop
2025-03-07,GDXU,592,-1.1136797860145198,stop
2025-03-07,TDW,627,-1.0919361702127703,stop
2025-03-07,WLDN,631,-1.0670253780636199,stop
2025-03-07,CPB,644,1.0,target
2025-03-07,CART,646,-1.0807708333333328,stop
2025-03-07,MLNK,653,-1.1102650602409587,stop
2025-03-07,WEBS,683,1.0,target
2025-03-07,SARK,690,1.0,target
2025-03-10,ELF,580,1.0,target
2025-03-10,NAIL,582,1.0,target
2025-03-10,PLAY,584,1.0,target
2025-03-10,HIMS,585,-1.0256916116591286,stop
2025-03-10,VKTX,590,-1.0668651685393293,stop
2025-03-10,SARK,603,1.0,target
2025-03-10,CBRL,604,-1.102147887323947,stop
2025-03-10,SMCX,625,-1.0270945171602617,stop
2025-03-10,FND,629,-1.0885233644859762,stop
2025-03-10,WEBS,635,1.0,target
2025-03-10,NVD,647,-1.0560769230769265,stop
2025-03-10,MEDP,661,-1.1393609129814644,stop
2025-03-11,GH,577,1.0,target
2025-03-11,PLTU,578,-1.0217272727272737,stop
2025-03-11,MSGE,581,-1.0371394109960774,stop
2025-03-11,KRMN,583,1.0,target
2025-03-11,UVXY,628,1.0,target
2025-03-11,ETHD,629,1.0,target
2025-03-11,VIXY,643,-1.0535648148148167,stop
2025-03-11,VXX,643,-1.0485267489711927,stop
2025-03-11,GRRR,666,1.0,target
2025-03-11,ESTC,667,1.0,target
2025-03-11,KRNT,670,-0.1388888888888911,eod
2025-03-11,NTGR,697,-1.0922400000000039,stop
2025-03-12,NBIS,577,-1.0290860215053754,stop
2025-03-12,GXO,605,-1.0957750000000073,stop
2025-03-12,SMMT,607,-1.0333181818181842,stop
2025-03-12,MSTZ,616,1.0,target
2025-03-12,PCVX,627,-1.090123456790115,stop
2025-03-12,TSLQ,664,-1.0353293288886112,stop
2025-03-12,TSDD,667,-1.039586837597391,stop
2025-03-12,IONQ,713,1.0,target
2025-03-12,VST,758,-1.0901159420289828,stop
2025-03-13,MRNA,577,-1.0243605442176857,stop
2025-03-13,TSDD,578,1.0,target
2025-03-13,TSLQ,578,1.0,target
2025-03-13,CPRI,579,-1.056094339622636,stop
2025-03-13,WEBS,595,-1.2825949367088614,stop
2025-03-13,SARK,597,-1.0428429752066106,stop
2025-03-13,MSTZ,599,-1.0337999999999996,stop
2025-03-13,BABX,611,1.0,target
2025-03-13,MSTX,632,-1.0495106382978727,stop
2025-03-13,BOIL,650,-1.044772727272728,stop
2025-03-13,BWMN,662,-1.042867924528301,stop
2025-03-13,FCX,685,-1.0933170731707336,stop
2025-03-14,SNDK,580,1.0,target
2025-03-14,PSIX,592,1.0,target
2025-03-14,TGTX,592,-1.0476757021955143,stop
2025-03-14,TSLQ,602,-1.0342153967675307,stop
2025-03-14,VEON,603,-0.07957823535262949,eod
2025-03-14,TSDD,630,-1.0648952166064936,stop
2025-03-14,PLTU,640,1.0,target
2025-03-14,SMMT,664,-1.1258749999999853,stop
2025-03-14,CGON,759,-1.0636590909090875,stop
2025-03-14,CAR,787,1.0,target
2025-03-17,LIVN,577,0.30645161290322165,eod
2025-03-17,SOXL,577,0.47535651738804063,eod
2025-03-17,BABX,588,1.0,target
2025-03-17,KMTS,590,-1.0262289156626507,stop
2025-03-17,HZO,595,-1.0907947945205405,stop
2025-03-17,CWEB,599,1.0,target
2025-03-17,INTW,607,1.0,target
2025-03-17,CALM,617,1.0,target
2025-03-17,IPI,676,1.0,target
2025-03-17,HOOD,728,-1.0757777777777777,stop
2025-03-17,DAVA,773,1.0,target
2025-03-17,IMCR,776,1.0,target
2025-03-18,NVD,599,-1.065382978723401,stop
2025-03-18,MTSR,621,1.0,target
2025-03-18,INTW,622,-1.0549642857142858,stop
2025-03-18,SARK,666,-1.1681150056533607,stop
2025-03-18,MSTX,699,-1.0575002130379234,stop
2025-03-18,SEI,780,-1.0972727272727256,stop
2025-03-19,DXYZ,589,-1.026445205479451,stop
2025-03-19,AFRM,605,1.0,target
2025-03-19,MTSR,614,-1.0975076923076958,stop
2025-03-19,HSAI,615,-1.0409019607843115,stop
2025-03-19,IBTA,641,1.0,target
2025-03-19,DJT,647,1.0,target
2025-03-19,TECX,677,-1.2015853658536608,stop
2025-03-19,RH,684,-1.074298869670023,stop
2025-03-20,HROW,586,-1.0523891092679403,stop
2025-03-20,UBRL,588,1.0,target
2025-03-20,HTHT,595,1.0,target
2025-03-20,SCVL,595,-1.0665238095238063,stop
2025-03-20,CGON,613,-1.0902698412698466,stop
2025-03-20,IBTA,613,-1.035110169491524,stop
2025-03-20,NNE,618,-1.0682391304347787,stop
2025-03-20,TWST,643,-1.0964545454545425,stop
2025-03-20,BE,674,-1.097185185185189,stop
2025-03-20,TBBB,679,1.0,target
2025-03-21,IONX,579,1.0,target
2025-03-21,IONQ,589,1.0,target
2025-03-21,ROKU,604,1.0,target
2025-03-21,TEM,606,-1.0840034554250162,stop
2025-03-21,SMCX,607,1.0,target
2025-03-21,CYTK,608,1.0,target
2025-03-21,ZK,622,0.12199102407181352,eod
2025-03-21,INTW,627,-1.0890560875512936,stop
2025-03-21,SCHL,641,-1.0743103448275908,stop
2025-03-21,PLTU,648,1.0,target
2025-03-21,CCL,674,-1.0864897959183712,stop
2025-03-21,SMCI,718,1.0,target
2025-03-24,LMND,579,-0.3870967741935475,eod
2025-03-24,ROOT,591,-1.0747366176156943,stop
2025-03-24,RPD,594,-1.0360674846625777,stop
2025-03-24,KRUS,595,-1.0357575757575743,stop
2025-03-24,MSTX,604,1.0,target
2025-03-24,CPRX,615,-1.0568047481695175,stop
2025-03-24,RDDT,623,-1.081192219020179,stop
2025-03-24,TSAT,662,-1.4858596309708625,stop
2025-03-24,ASTS,715,-1.0699249999999991,stop
2025-03-25,EPAC,579,0.43367346938775564,eod
2025-03-25,SEG,633,-1.0478817204301094,stop
2025-03-25,MSTX,645,-1.0457217413122546,stop
2025-03-26,UVIX,599,1.0,target
2025-03-26,WFRD,602,-1.0922258064516173,stop
2025-03-26,NVD,617,1.0,target
2025-03-26,TSLQ,620,-1.0463586079741887,stop
2025-03-26,UVXY,621,-1.0625624999999963,stop
2025-03-26,SARK,622,-1.0721369863013743,stop
2025-03-26,TSDD,767,1.0,target
2025-03-26,PRAX,825,-1.089200000000011,stop
2025-03-27,EWTX,585,1.0,target
2025-03-27,CCB,596,0.0387811634349073,eod
2025-03-27,IONX,597,1.000000000000003,target
2025-03-27,NBIS,601,-1.097539999999995,stop
2025-03-27,TEM,605,-1.0416976744186042,stop
2025-03-27,AAP,619,1.0,target
2025-03-27,DLTR,636,1.0,target
2025-03-28,OXM,586,1.0,target
2025-03-28,TSDD,610,1.0,target
2025-03-28,TSLQ,610,1.0,target
2025-03-28,SARK,629,1.0,target
2025-03-28,UVXY,630,-1.0630000000000008,stop
2025-03-28,SOXS,658,1.0,target
2025-03-31,GRRR,582,1.0,target
2025-03-31,SMCX,597,1.0,target
2025-03-31,PLTU,607,1.0,target
2025-03-31,PTIR,607,0.9999999999999944,target
2025-03-31,CELH,610,-1.0775434782608764,stop
2025-03-31,OKLO,655,-1.0822962962962994,stop
2025-03-31,TIPT,687,-0.049180327868854366,eod
2025-03-31,NGVC,710,1.0,target
2025-03-31,PLTR,749,-1.0895907186593599,stop
2025-04-01,W,589,-1.0691410823331216,stop
2025-04-01,UVIX,612,-1.0447386363636342,stop
2025-04-01,SMCX,646,1.0,target
2025-04-01,APLS,660,1.0,target
